id,text,polarization,text_en
rus_5e0b0e3dded437ece794c87530eee264,"Санкции за над 150 000 лв. за фирмата  чийто тир почти се заби в бензиностанция
Куп нарушения са установени на един от големите превозвачи у нас - фирма ""Магдак""  чийто тир почти помете табела на бензиностанция на входа на село Радомирци  край Плевен на 24 […] 

[Original post on flipboard.social]",0,"The penalties for 150,000 LVL for the Chiito tir firm almost se-se bats at the Coop petrol station are a violation of the Sa plant, one against the golemite, we have the Magdak chiyto tir almost flagged the petrol station at the entrance to the village of Radomirzi Province of Plaven on 24 [...] [Original post on flipboard.social]"
rus_f9362877f70b4c1933d46e61e2741f36,я таки решила нарушить режим карантина (в котором провела один день)  дабы сходить за глазированными сырками  и всё тут,0,I've decided to break the quarantine regime (in which I spent one day) to go get the glazed cheeses and everything.
rus_62fd4e8400863b4e23065ae642b7df27,@USER Добрый день  Сергей ! В Белоруссии нет режима самоизоляции ?,0,"@USER Good afternoon Sergei, there's no self-isolation regime in Belarus?"
rus_1c47e5f512b1d40672f3e7eaff0929d1,@USER Если бы Германия сняла санкции с турбины  тогда к ним и дальше поступал газ,0,@USER If Germany had lifted the sanctions from the turbine then gas would continue to reach them
rus_4cefc546f1a9d09adc5ad5e1e16a43d5,"Госдеп и Белый дом стёрли все упоминания о подписании Будапештского меморандума со своих сайтов. «А докажи  что он был!»🤦‍♂️

Украина отдала свой третий в мире Ядерный арсенал даже не за бумажку  а просто так – один из «гарантов» этой бумажкой подтёрся  а другой трусливо удалил.",1,The State Department and the White House erased all references to signing the Budapest Memorandum from their websites.
rus_b859c6ee837c13360aa3f055763150db,Опа  а ты ещё и нацист оказывается). Я не требовал от тебя говорить на русском языке. Почему Я должен говорить на английском  но ТЫ не обязан понимать русский?,0,"I didn't ask you to speak Russian, why should I speak English, but you don't have to understand Russian?"
rus_bd11578f04ed7159139beaee243ab83d,@USER сшить маску из занавески лучше чем заразиться. В Паттайе в середине марта раскупили все маски  но там власть смогла обеспечить производство и уже бесплатно их раздают  а у нас власть решила заплатить разным пидарасам Кацам и Варламовым за ролики что маски не помогают,1,"@USER sews the mask out of the curtain better than get infected. In Pattaie, in mid-March, all the masks were bought out, but the power was able to produce and now they're giving it free of charge, and we've got the power to pay the various faggots Kats and Varlamov for rollers that the masks don't help."
rus_4f5f433d327aa1d058f918c0411054cc,"🇷🇺 В Турции схвачен Ислам Сейнароев — экс-глава ингушского филиала Соцфонда РФ  подозреваемый в хищении 2 млрд ₽. 

Жил на вилле  продавал бананы  в декларации — ни слова. Готовят к экстрадиции.

#коррупция",0,"In Turkey, Islam Seinaroev, the ex-head of an Ingush branch of the Social Fund of the Russian Federation, was captured by a suspect in a theft of 2 billion. He lived in a villa selling bananas in a declaration, not a word. They're preparing for extradition. #corruption. #corruption."
rus_c36e7f154181fd17a18ce6845533151f,Не  вирус- это ответ природы на людские убогие изобреталки оружия. Вирус- это шрапнель или картечь. А бактерии- пульки и снаряды. Что хуже?,0,"It's not a virus, it's a response of nature to human pitiful weapons inventors, a virus is a shrapnel or a cartel, and bacteria are bullets and shells. What's worse?"
rus_c1e99a0212fd1e8d1fd0a4fe1fa5ce9f,всех в Гулаг Москвы  т.к. вы все мигранты.,1,Everyone to Gulag Moscow because you're all migrants.
rus_0783f45a953d870255b8bc5fa40084f8,США вводят санкции против спецдокладчика Совета ООН по правам человека Франчески Альбанезе из-за «незаконных и постыдных попыток спровоцировать Международный уголовный суд на действия против должностных лиц  компаний и лидеров США и Израиля»  заявил госсекретарь США Марко Рубио,0,"The U.S. has imposed sanctions on the Special Rapporteur of the United Nations Human Rights Council, Francesca Albanese, for ""unlawful and shameful attempts to provoke the International Criminal Court against officials of companies and leaders of the United States and Israel"" stated United States Secretary of State Marco Rubio."
rus_9a1d6b23014c98dfd6ed64abdfeea1e8,"🙈🤡 ""...Если зумер хочет к 40 годам накопить сумму  достаточную для пассивного дохода  ему придется откладывать примерно 100–150 тыс. рублей в месяц при средней ставке по вкладам в 10–12% годовых. Тогда к 40 годам он накопит 69–90 млн рублей  чего хватит на 30–35 лет 👇",0,"If he wants to save enough for passive income by 40 years, he'll have to lay off about 100–150 thousand rubles per month at an average deposit rate of 10–12 per cent per year."
rus_0aebc50ae8e16960a768f3f053a612eb,«шить и стирать марлевые маски» - любая советская школьница могла сшить такое  эта работа меньше  чем ничто  а стирать их надо по технологии  для усадки. Миллениалы попались на отмене военки в школах.,1,"""stitch and wash the gauze masks"" - any Soviet schoolgirl could make this job less than nothing but wash it with the technology to set it up."
rus_e188aea76b863573c406f2b0c202683e,больше всего в режиме самоизоляции хочется жрать  помянем,0,"Most of all in self-isolation, you want to eat memory."
rus_64209b2528b11efccaebbd3d8f860f55,"🇷🇺 Россия зашла в тупик

Элиты понимают: Запад примет РФ только после капитуляции. Поздний Путин – как поздний Франко: репрессии  передел власти и мифология.

 Конец постсоветской эпохи. 

 #Россия #Политика #Будущее",0,♪ Russia has reached a dead end for Elitha understand: the West will accept Russia only after surrender. The late Putin as the late Franco: Repression has transformed power and mythology. The end of the post-Council era. #Russia #Policy #The Future
rus_8554b8cf0819d3e26ef492e787ca77fc,Если РФ откажется от прекращения огня  США должны будут ужесточить санкции  — сенатор Линдси Грэм,0,"If the Russian Federation renounces the US ceasefire, sanctions will have to be tightened, Senator Lindsay Graham."
rus_fa6fafc45ba7b15e27eee0ad901b5fd5,Значит от Новичка все выздоровели  кроме женщины-бомжа  но тут не знаю  чем она еще болела  а тут вирус всех подкосил. При этом Новичка встречали в хим защите  а тут и маски почти не носят.,0,"So the Newcomer has recovered except for the homeless woman, but I don't know what else she's been sick with, and then the virus's all over the place, and the New One's been met in a chemical defense, and there's hardly any masks."
rus_5e52154f1bca678019f8849b76cffe58,#россиябудущего @USER Моя тетя работает в Уфе в больнице. Их заставили подписать бумажку  что они в случае чего будут добровольно работать с больными и сверхчасы. При этом средств защиты у них нет. Будут перестирывать халаты и шьют марлевые маски.,0,"#Radiated @USER My aunt works at Ufa in the hospital, they were forced to sign a paper that they would volunteer to work with the sick and over an hour, and they would not have any protection. They would tear their robes and sew their gauze masks."
rus_39e61f5de78f835086640b164c2b072f,Как быстро меняются ценности у людей! Еще недавно воровали деньги  золото  драгоценности  а сегодня воруют всего лишь дешевые марлевые маски.,0,"How quickly people's values are changing, they've been stealing money from precious gold, and today they're stealing cheap gauze masks."
rus_e442e94f6c9bffdc8f5e360c9fd78943,Около 20% жителей Москвы игнорируют призывы соблюдать карантин  — сообщил мэр столицы Сергей Собянин,0,"About 20% of the inhabitants of Moscow are ignoring their calls for quarantine, reported the mayor of the capital, Sergei Sobian."
rus_d95fc1b0aebbd454371ab896d5a3b5ed,"Сука  уже детский сад ""а-ля сисян"" начинается. Хватит уже по указанию Сами-Знаете-Кого отвлекать юных карбонариев от классовой борьбы. СПОРТ И СКОТ Вася - животное  тварь и скотина  Не соблюдает режим карантина. Зоб  как гора. На вершине - вагина. Рот покраснел - у вагины ангина.",0,"The motherfucker's day care is starting, and at the direction of Sami-Know-Who's gonna distract young carbonarians from class struggles, the spORT and the SKOT Vasia are animals and animals who don't respect quarantine, the tooth is like a mountain, the vagina is on top, the mouth is red at the vagina angin."
rus_de1539c1ea4d0cb416f8c777b4d789eb,"Власти: рекомендуют носить маски

СМИ: введён масочный режим",0,Authorities: recommend wearing media masks: masked regime introduced
rus_798845147f357b78e8654c9b59d0e14e,Официально заявляю  если вы считаете  что карантин ввели для того  чтобы вы сделали ремонт пока все сидят дома  то я вас искренне ненавижу.,0,"Officially, if you think you've been quarantined to make repairs while everyone's at home, I really hate you."
rus_7334b8db78de24c43d5b931fce5f9d7f,разумеется. ведь пропаганда тогда работала сильнее всего на неокрепшие умы граждан бывшего соцлагеря.,0,"Of course, propaganda then worked the hardest for the unstructured minds of the citizens of the former social camp."
rus_6770d233a490be0a9b8aa59e647f32d6,"Список иноагентов не хуйня. Наши блогеры из-за него не могут зарабатывать на рекламе. А западная реклама или считает тебя никем  Или видит русского и наоборот кидает тебя в ЧС ТК Санкции против России..
Про ограничения Миротворца- Я хз",1,"The list of other agents is not fucked up, and our bloggers can't make money in advertising because of it, and Western advertising, or they think you're nothing, or they see you as a Russian, and they put you in the C.S.C. Sanctions against Russia..."
rus_33bad04d4ab9ee24d8cc70a3bd6f0540,какол - это не национальность  какол - это состояние души  ибо все мы немножко евреи.,0,Howol is not the nationality of cacoll is the state of the soul because we're all a little Jewish.
rus_09654c07512995f371bc60aa6b9cc590,"Почему на госТВ сваливают в одну кучу ""режим самоизоляции"" (придуманный ССС и противоречащий законодательству РФ) и ""карантин"" (почему же до сих пор не объявлен в Москве?)  соответственно ""собянинские штрафы"" и штрафы в КоАП  введённые Госдумой для несоблюдающих карантин?!",0,"Why are State TVs subject to the same ""self-isolation regime"" (i.e. invented by the SSS and contrary to Russian law) and ""carantin"" (why hasn't it been announced in Moscow yet?) respectively, ""sabolish fines"" and fines at the CoAP introduced by the State Duma for non-compliant quarantines?!"
rus_a3536672abc0a1a6ed2fc0c41af43fe4,А была бы в стране сильная власть и равенство перед законом  то не надо было бы у жуликов олигархов просить подаяния на борьбу с вирусом. Собираемых налогов бы хватало. Одни Новопечерские липки смогли бы обеспечить. А ссыкло #Зеленский и его молодая голодная команда ссут.,1,"And if there was a strong power and equality before the law in the country, it wouldn't be necessary for oligarch cheaters to ask for help to fight the virus."
rus_a475bee6403104e692fa230b33f5aa2a,"""Снятие эпидемии может не быть резким и полным. Какие-то «хвосты» останутся. Нужно будет проводить диагностику людей  проводить частичный режим самоизоляции для отдельных категорий. Не будет резкого перехода к нормальной жизни""  - вирусолог А. Альштейн",0,"""The elimination of the epidemic may not be dramatic and complete. Some ""tails"" will remain. It will be necessary to diagnose people for a partial self-isolation regime for certain categories. There will be no sudden transition to normal life."" Virusologist A. Alstein."
rus_ebca3b265b255aac5ee1eee2e27cb3e2,Санкции наверно. Россия запретила ввоз многих препаратов. А какие то фирмы сами ушли.,0,"The Russians have banned the importation of a lot of drugs, and some firms have left."
rus_cc51c5a32352f6dd06d3a824d110f4fe,"вот до чего доводит пропаганда. 
отрицание очевидного (Прям как Топа в том фильме под конец рассуждал- Фильм прям про тебя))",0,That's what propaganda does. Denying the obvious.
rus_1e72c99558d9bd2531d9f3cc478b443b,"3) Внутренние репрессии против ""других""  ""не таких как все"" - в Ките вместо евреев преследуют уйгуров.
4) Власть государства над капиталом. Напрямую или косвенно.",1,"(3) Internal repression against ""others"" ""not like all"" in Kita is being pursued by Uighurs instead of Jews. (4) State power over capital, directly or indirectly."
rus_e540fd2691cc316781ac3abdaeeac9ff,В #Крыму всего один(!) бокс для транспортировки больных с особо опасными инфекциями. Находится он в Севастополе. Невозможно даже представить что ждёт РФ через месяц  хотя по новостям идёт пропаганда что страна полностью готова к пандемии.,0,"There's only one box in the Crimea to transport patients with particularly dangerous infections, and it's located in Sevastopol, and it's impossible to imagine what the Russians are waiting for in a month, even though there's some propaganda on the news that the country is fully prepared for a pandemic."
rus_cc5893dd4216e0015f53abb925ffc6e8,В эфире ток-шоу «Свобода слова» Саакашвили сказал  что Украина из-за коронавируса потеряет не менее десяти процентов экономики  а после окончания пандемии полгода будет жить в шоковом режиме.,0,"On the talk show Freedom of Word, Saakashvili said that Ukraine would lose at least 10 per cent of the economy because of the coronavirus and live in shock for six months after the end of the pandemic."
rus_c84e1d249dfc1d9aa2438d68c12f4ae0,"@USER Русские почему-то ""дрочат"" на славян  при том  что сами не славяне! Украинцы - славяне  но им  похуй слявянин ты или нет.",1,"@USER Russians are somehow wanking at the Slavs, even though they're not the Slavs themselves."
rus_d1419fbc14a7fbd4ff45256d62d44cbf,А моя тетка ватница: это олигархи придумали эпидемию  чтобы их товары по всему миру скупили. Умирают? Так люди вечно не живут. Вот раскупят все и через 2 месяца все успокоится. Ей 76,1,And my aunt is a waist: it's the oligarchs who invented an epidemic to buy their goods all over the world. People die? People don't live forever.
rus_bd645cf0f26c636636fb9c74035021f3,"Суд ЕС оставил под санкциями зятя Лаврова
 
Суд в Люксембурге решил не снимать санкции Евросоюза с бизнесмена Александра Винокурова  женатого на дочери главы МИД РФ Сергея Лаврова.",0,"The Court of Justice of the EU, under the sanctions of the son-in-law of Lavrov, decided in Luxembourg not to remove EU sanctions from businessman Alexander Vinokurov, married to the daughter of the head of the Ministry of Foreign Affairs of the Russian Federation, Sergei Lavrov."
rus_ca8639d5a384d8550cfdb99b0dcea434,Глава Чечни пообещал поощрить силовика  который избил человека за нарушение режима изоляции,1,The head of Chechnya promised to encourage a silhouette who beat a man for violating the isolation regime.
rus_7ba49574e5d2c5fa50e3b2519eef7e9f,"⚡ ЕС отказывается от российского алюминия – но «Русал» не сломить? 

Брюссель почти согласовал санкции против алюминия из РФ. Но «Русал» уже переориентировал экспорт на Азию. Европа режет поставки  но не рычаги влияния? 🔥🌍",0,The EU refuses Russian aluminum – but Rusal won't break it? Brussels almost agreed on sanctions against aluminium from the Russian Federation. But Rusal has already reoriented exports to Asia. Europe cuts supplies but not leverage?
rus_2f827c337052f9223e6dd9671d6078a8,как же вы бесите уже сколько можно шутить на тему того  что интроверты только и делают что сидят дома как интровертка я протестую  у меня есть друзья и я выхожу из дома  и вообще я ненавижу сидеть дома и из-за карантина мне ГРУСТНО,0,How annoying it is for you to joke about the fact that the introverts are just doing that they're sitting at home like an introvert. I protest I have friends and I walk out of the house and I hate sitting at home and being quarantined to me by Grustno.
rus_ae876be67db8ceddb3988d4b7719e102,@USER Это ужас. До чего евреи меняются с возрастом. Особенно  если пьют.,1,"@USER It's a horror why Jews change with age, especially if they drink."
rus_f830978de4191dcede992ed10daaec9e,Российская элита не ожидает скорого завершения войны в Украине  несмотря на переговоры с США. Путин считает  что может уговорить Трампа  но готов вести войну долго  что вызывает опасения среди чиновников.,0,"Russia's elite does not expect the war in Ukraine to end soon, despite negotiations with the US. Putin believes that he can persuade Trump but is prepared to wage war for a long time, which raises concerns among officials."
rus_9cce9b9eda44a9d21ea737800a02b01d,"Венесуэльский лидер Мадуро может вскоре покинуть пост  превращая Россию в наблюдателя на задворках Латинской Америки. Экономика рушится  оппозиция активизируется  а ставка Кремля на лидеров  а не системы  вновь проваливается. Что дальше?
#Венесуэла #Мадуро #Политика t.me/ejdailyru/29...",1,"The Venezuelan leader Maduro may soon leave the post, turning Russia into an observer at the back of Latin America. The economy is going upside down, and the Kremlin's stake on the leaders rather than the system is going down again. What's next? #Venezuela #Maduro #Policy t.me/ejdailyru/29..."
rus_eedeadabaacd029669c422e480d2dd99,"Украина захватывает двух китайских солдат  которые сражались рядом с российскими войсками в Донецке | Международный

Российская армия  которая борется с восточной частью Украины  добавила новую национальность своей команде иностранцев: Китай. Президент Украина  Володимир Зеленски  сообщил во…",0,"Ukraine is taking over two Chinese soldiers who fought alongside Russian troops in Donetsk, the International Russian Army which is fighting the eastern part of Ukraine has added a new nationality to its foreign team: China."
rus_af044c4d2904ce99436e82bd0ed2500c,Bloomberg: Великобритания ввела санкции против шпионов российской военной разведки ГРУ. Лондон обвинил 18 человек в проведении кибернетических и гибридных военных операций против Великобритании и Украины.,0,Bloomberg: The United Kingdom has imposed sanctions against spies of the Russian military intelligence of GRU. London has accused 18 people of conducting cybernetic and hybrid military operations against Britain and Ukraine.
rus_633d313a8f1bc608a8f7ba97c30db470,"Типо мы в Крыму расстреливали мирняк и заставляли их спрыгивать с балконов?
Если что это видос из Сирии.
Если что это так называемая демократическая оппозиция (с калашами) 
Если что- с Сирии сейчас снимают санкции за это.
аа я понял. Нужно было чтобы расстреливать всех.",1,Like we were in Crimea shooting a world and forcing them to jump off the balconies?
rus_63ac0b96ac0288cd4f2ef8591ad36877,"Ты чего там кашки-борзянки с утра поела!? 🙄🤧
Или храброй воды хлебнула!? 🙈",0,What are you doing with the bumps this morning? ♪ Or the brave water's been baking! ♪
rus_554297938aa0d91c56eb8e95765dd03e,да там не только пропаганда,0,"Yeah, it's not just propaganda."
rus_41baaa5c6c5ec3207d06947bf09fd18b,@USER @USER @USER хохлы убивают не всех пленных  но многих могут убить  поэтому плен в гражданской войне это ад,1,@USER @USER @USER Forelocks don't kill all prisoners but many can kill so civil war prisoners are hell
rus_59c1e0166c000f3a9e2fc02cdb152e60,@USER @USER Горячей водой коммунисты пытали пленных немцев и лотышей. Нельзя допустить снова!,1,@USER @USER Hot Water Communists tortured German prisoners and lotts.
rus_cec309bed079919effa3058135e71a2c,при хуевом сценари режим карантина продлится 12-18 месяцев. Где брать еду блядь?,0,"In the fucking script, the quarantine regime will last 12 to 18 months."
rus_6a84296d527807e813c428d12523f88a,не удивительно что наша пропаганда такая топорная,0,No wonder our propaganda is so axy.
rus_52131fcf5e6bf44a945df1c483cc1e3c,@USER Мы с тобой  а не вообще все украинцы или московиты ) А евреи всегда крайние  исторически так сложилось)),1,@USER You and I are not all Ukrainians or Moscovits at all) and Jews are always the extreme of history)
rus_1aa9cee5b38f043bf5ef555d6a038f47,В Москве планируют продлить режим самоизоляции до конца апреля  сообщают источники «Русской службы Би-би-си». Предположительно  из-за резкого скачка заражений. В мэрии информацию опровергают: «Мы не даем таких сроков»,0,"In Moscow, it is planned to extend the self-isolation regime until the end of April, the sources of the Russian BBC Service are reporting."
rus_e3ca66382744cd842abb522f5367191d,фонд брата 01 привёз в Кз тесты  а параноики-долбаебы все так же думают  что это «скрытая вакцинация» пачиму,1,"Brother 01's fund brought tests to Kz, and paranoid dope still thinks it's a ""hidden vaccination"" to Pachima."
rus_cbac0837e1b0ccd0eba9a5f08a815929,Презик на трансляции объявил Инфа официальная  но он же сказал что 1) в зависимости от ситуации карантин может сократиться 2) регионы теперь будут регулировать режим локально Короче у вас есть надежда  а нам теперь пизда,1,"Inf's announcement is official, but he said that (1), depending on the situation, quarantine may decrease (2) regions will now regulate the regime locally. In short, you have hope and we now have a fucking cunt."
rus_e64efc028a4552539a3a66cca6fa0469,"@USER ""Рос оппозиция"" - это ноль. И настроена она за или против - никакого значения не имеет  +0 = -0 = 0.",1,"@USER ""Rose of the Opposition"" is zero, and it's in favour or against-- it doesn't matter +0 = -0 = 0."
rus_5ab2127e04d1ef29be6f94e091af2f66,Спортсмены  участвующие в международных соревнованиях  также обязаны соблюдать режим карантина после посещения стран с неблагополучной ситуацией по коронавирусу  сообщили РИА Новости в оперативном штабе по контролю и мониторингу ситуации с коронавирусом в Москве.,0,Sportsmen in international competitions are also required to respect the quarantine regime after visiting countries with an unfavourable coronavirus situation reported to RIA Newsti at the operational headquarters for monitoring and monitoring the situation of the coronavirus in Moscow.
rus_c1619b421352b376d479f9f6895a56cf,Пройдя все 3 стадии- отрицание  возмущение  смирение- я пришел к выводу: - переболеть неизбежно -чем позже  тем лучше -чем меньше первая партия вирусов  тем легче организму справиться В конце концов  если последние 20 лет не был у врача  это не значит  что ни разу не было гриппа,0,"Having gone through all three stages of denial of the displeasure of humility-- I have come to the conclusion that it's inevitable - the later the better - the smaller the first batch of viruses the easier it is for the body to cope. After all, if the last 20 years haven't been with a doctor, that doesn't mean there's never been a flu."
rus_9141f9399a04c6e48a9d015a1f9ec968,Пропаганда одинакова во всем мире.,0,Propaganda is the same all over the world.
rus_d4019eea1337debafcd7830abffb7abf,15. В случае 🇷🇺 ключевую роль играет отсутствие единого взгляда на прошлое: для одних Сталин остаётся героем  для других - палачом  а третьи предпочитают не ворошить историю. Пока эта амбивалентность сохраняется  сталинские репрессии будут оставаться предметом дискуссий  а не однозначного осуждения.,1,"15. In the case of , the key is the lack of a unified view of the past: for some Stalin remains a hero for others, the executioner and others prefer not to make history; for as long as this ambivalence persists, Stalin's repression will remain the subject of debate rather than explicit condemnation."
rus_58ecf8b4dcf068cb23db7a49c553ade7,"Так на этом как раз и строится пропаганда. 
Условности выдают за истину.
Причем тут сравнивают СТОЛИЦУ (Токио скорее всего) с заброшкой на переферии. (В Японии тоже куча заброшенных городов есть) Это ещё одна манипуляци. И так потихоньку на условностях выстраивается искажённая картина реальности.",0,"So that's what propaganda is built on, that's what it's called, that's what it's called, that's what it's like to compare it to what it's supposed to be on a ref. (There's a bunch of abandoned cities in Japan, too.) It's another manipulation, and so it's slowly building a distorted picture of reality."
rus_9c6ef39e14e136b5ee783681f63c6175,Я спорить не собираюсь тем более всему что было сказано властью есть объяснение в любом словаре!Власти допустили серьёзную ошибку не введя на тот момент Карантин и Все!,0,"I'm not gonna argue, much less what the authorities said, there's an explanation in any dictionary! The authorities made a serious mistake without introducing Quarantine and everything at the time!"
rus_d8d6ed16c7db0e38dd68b141e48afb69,"Напомню что у нас в РФ эпидемия ВИЧ и всё пиздец как плохо  но основное население такое ""ВИЧ это у педиков и наркош  а вот мы то добры молодцы баб ебём в жопу не даём"" и похуй им что без презервативов они всегда беззащитны от зппп  и что основной источник заражения гетеро тоже",1,"I'll remind you that we have an HIV epidemic in the Russian Federation and it's all fucking bad, but the main population is, ""HIV is in faggots and junkies and we're good fucking women"" and don't give a shit that without condoms they're always vulnerable to zapps and that the main source of hetero infection is the same."
rus_19f66fc4cdfda60f964acd8984fa801a,Маэстро хни не скажет «Для мира сейчас важно: 1) называть этот смертельный коронавирус - китайским вирусом (чтобы все помни о том  что это преступление китайского правительства  которое должно понести ответственность  коронавирусов много  они все легкие - #COVID19,1,"Maestro heni won't say, ""It's important for the world now: 1) to call this deadly coronavirus a Chinese virus (to keep in mind that this is a Chinese government crime that should bear the responsibility of the coronavirus many they are all light - #COVID19"
rus_881c36de437a7c0b69319d76ad4e3fdd,Как же я устала болеть. Видимо  последняя донация повлияла на меня совсем не хорошо: ослабший организм влегкую сдался на милость микробищам и вирусам,0,"I'm tired of being sick, and I guess the last donate didn't do me any good, because the weakened body gave in to microbes and viruses."
rus_786f30fde6923813d225666ff29faa8d,"играют трамвай( это или Сталины или Романовы

это Кавказцы или Кабаевы Санитарки были

это тоже как бы за мной что мыли паркеты в санатории Брежнева они.

там где самолет сейчас. все бумаги в поле горят или в самолете?

 отвечать не станет без материалов( так когда то сказала дядя Кеннеди",0,There are trams or Stalins or Romanovs. It's the Caucasus or the Kabaeva. Sanitation was also like after me. They were washing parks in Brezhnev's sanatorium. They're where the plane is now. All the paperwork in the field is on fire or on the plane? They're not going to answer without material.
rus_6c6bb2aa13bbce968bce253422094f83,"💣🚨 ЕС бьёт по российским банкам и алюминию! ❗️

В 16-м пакете санкций хотят отключить 15 банков от SWIFT  запретить алюминий и наказать «теневой флот». Запад давит всё жёстче  но сломает ли Россию? 💰🚢
t.me/ejdailyru
#Санкции #SWIFT #Россия #Экономика",0,"The EU is beating Russian banks and aluminium! In the 16th package of sanctions they want to cut 15 banks off from SWIFT to ban aluminium and punish the ""shadow fleet."" The West is pushing harder but will Russia break down?"
rus_4a8cc42cd9344055c2642a6673ec3748,Сводка по коронавирусу на 29 марта. 7 погибших  Россия закрыла границы  Создано новое лекарство  в Сочи прекратили бронирование гостиниц  режим работы Почты России,0,Report on the Coronavirus on 29 March. 7 Russian victims closed the borders. A new medicine was created in Sochi. They stopped booking hotels.
rus_a714738bcb47b17f7127505c7378ea4d,Слушал сейчас доктора Рошаля  он говорил по поводу подтверждения коронавируса у мужчины  вернувшегося в Московскую область из Италии  и предложил не поддаваться панике и наказывать тех  кто распространяет заведомо ложную информацию о новом виде вируса.,0,"Listening now, Dr. Rochal spoke about the confirmation of the coronavirus by a man who had returned to Moscow from Italy and suggested not to panic and punish those who were spreading false information about a new type of virus."
rus_1f6ddf385b1f5d231f37ba850d914034,@USER Запугали нацисты старушку. Бандеровцы уничтожили ее дом  а теперь угрозами заставляют врать.,1,"@USER scared the old lady by the Nazis, the Banderovs destroyed her house and now they're threatening to lie."
rus_22501c077537f4a07f26d68d38f31d10,"В 2025 дефицит бюджета РФ — 3 8 трлн ₽.
Это в три раза больше  чем планировали.

Экономика буксует  рубль держат насильно  ставка душит  нефть уходит в пике.

Пропаганда рисует картинку. Минфин — кассовый разрыв.

#бюджет #дефицит #экономика",0,"In 2025, Russia's budget deficit is 3,8 trillion. That's three times more than planned. The economy is baking the ruble."
rus_dae22780e8ef5bcefb161ba5c75b5586,А пока что  Санек заставил /продезинфицировать/-искупать-нашу Мусинду Кошаповну ибо сказал что все животные подвержены заражению короновирусом не послушаться профессора-аутиста не смогла..)Искупала..Он сфоткал..)),0,"In the meantime, Sanek has made our Musinda Koshapovna buy out/-because he said that all animals are affected by the coronyrus not to listen to the autistic professor..."
rus_6cbaab49b148d97d0def5fd07abeef37,Да пропаганда и тогда была  но такое ощущение что соыременная медийка скатывается обратно в Геббельсовщину,1,"Yeah, propaganda was there at the time, but it's like the raw media is going back to the Goebbelsons."
rus_766ff80b8a098c896fd4780514ae0c3c,Сегодня заходил на рынок один очень известный в нашем городе гинеколог. Женщины продавцы сразу ему вопрос : почему Вы без маски? Он им ответил: она не поможет поверьте мне.Она помогает только если Вы уже больны не заразить тех кто рядом с вами и то не 100%.,0,"Today, a very famous gynecologist in our city came to the market, and a woman salesman asked him immediately why you didn't have a mask? He said to them that she wouldn't help me. She only helps if you're sick enough to infect those around you who aren't 100%."
rus_041906992e2192a9b4a30d5fe467d98a,Китайцы победили эпидемию коронавируса путём жёсткого карантина.Швеция повыпендривалась умирают много одумались теперь будут на карантине.В России не китайский и не шведский сценарий свой  никто никакой разницы не ворует дискредитировать власть не удастся.Беларуси тоже виднее.,0,"The Chinese have defeated the coronavirus epidemic by means of a hard quarantine, and Sweden has become very excited to die. In Russia, it is not Chinese or Swedish that steals any difference."
rus_bf2c14ed8a851883986b748034f64386,Мэр Киева Кличко считает  что премьер Шмыгаль напрасно разрешил ломбардам работать во время карантина - КиевВласть,0,Mayor Kieva Klicko believes that Prime Minister Schmigal has let pawnshops work during quarantine - Kiev Power
rus_f5e94dcf8cbf697de2aabaa644a5e025,@USER @USER Не сказал ни один видный оппозиционер.,0,@USER @USER did not say any prominent opponent.
rus_c5289ba6670f11f500c1f2763a1f33fd,"Раньше всех. Ну почти.  [144.20 10:51]
❗️МВД Крыма со среды начнет активно штрафовать нарушителей режима изоляции",0,"First of all, well, almost. [144.20 10:51]"
rus_e761658533bb24ead9e383a50d665956,"Просмотрев ролик Навального по сбору донатов от своих хомячков на маски для""Альянса врачей""Офигкел от услышанного Алекса:92k₽ собрали народ давайте раскащеливайтесь по щедрее Получается хомяки ни такие бедные если есть изчего щедрится.Да и сам Алекс собирает донаты и не краснеет",1,"When you look at the Naval video of collecting donates from your hamsters to masks for the Alliance of Doctors, ""Ofligkel of the Hearing Alex:92kx gathered the people, let's rock more generously. So hamsters aren't so poor if there's something that's generous. Yes, and Alex himself collects the donates and doesn't blush."
rus_fb2635ced67eaa745c332ce0c3f32bc1,"(3/5) Опрос ФОМ показал  что 18% россиян считают СВО ключевой темой  за ней — отношения РФ-США (12%). Латвия оказалась под вопросом из-за закупок airBaltic российского топлива  несмотря на санкции. Россия объявила нежелательной датскую Rasmussen Global за поддержку Украины.  
#опрос #санкции #Латвия",0,(3/5) The FOM survey showed that 18% of Russians considered the SVS as the key theme behind it - the relationship between the Russian Federation and the United States (12%) - Latvia was in question because of the purchase of airBaltic Russian fuel despite the sanctions. Russia declared the undesired Danish Rasmussen Global to support Ukraine. #question #sanctions #Latvia
rus_0e74cc6f4ac1fe7283bf5923e87815aa,@USER Так это племена дикие делали - ритуалы? Или сектанты?,0,@USER So are the wild tribes doing rituals or cultists?
