id,text,polarization,text_en
hin_df5c11fb1ff65b63cc23fd1bd5843774,जब से आया मुल्क में मोदी योगी अंधभक्ति का रोग..सम्मानित होने लगे दो कौड़ी के नंगे फुंगे अश्लील लोग।,1,From the time the Modi fraternist was diagnosed in the country with superstition.
hin_8c57e01817b5d0e27b0e17076a1433d7,"शिक्षा तो उसी दिन परखी जाती है जब तुम डॉक्टर इंजीनियर IAS,IPS,शिक्षक बनकर अनपढ़ पुजारी के पैरों में जा गिरते हो।। #अंधभक्ति",1,"In that day, education is tested when you become a doctor engineer ISA, IPS, an educated priest's feet. #D."
hin_ec7773b2eaa5c3f817d235955ccfbe7b,ये सब अंधभक्ति में लगे हैं इन्हें मोदी विरोध में पाकिस्तान की तारीफ करने से भी गुरेज नहीं है।,1,They're all hypnotized in superstition. They don't even admire Pakistan in Modi-Dad's opposition.
hin_b9e6eb27a37fef83cef0e7f9be61c045,"अच्छा , कांग्रेस की बाड़ेबंदी दिख गयी....भाजपा की नजर नही आई? आंखों पर अंधभक्ति का कपड़ा देखकर लिखते हो क्या ?",1,"Well, the fence of the Congress did not appear to be an eye-opening eye?"
hin_ec2c0cd4f05cfd0f947c972f69c25bca,"फिल्मो मैं आपके रोल अच्छे थे कॉमेडी विलयन सीरियस सभी , पर असल जिंदगी वाला अंधभक्ति रोल बिल्कुल रास नही आता",1,"The film I've been good to roll your roll all of Comdy Wilnerus, but the real life-spane roll doesn't sound all the same."
hin_0429593ad2e20938f012e239e028350f,एक दम सही डॉ. जी । लेकिन दृष्टिदोषी रोगियों के ये समझ मे नही आ रहा है जो अंधभक्ति में लीन है।,1,But this is not the case with a single right Dr. G.
hin_964179ff15fc1af9c8b4c5ee7d2686dd,जब रॉन्ग नंबर मिल आओगे तो फल ऐसा ही पाओगे ऐसे ढोंगी से देश भर चुका है अंधभक्ति में यहां तक पहुंच जाते हैं,1,"When we meet the Yang number, the fruit is the same as the hypocrisy that has filled the country with superstition."
hin_9dfe511ae104e6e8bc41b745bb7b85a0,"महंगाई से जनता की कमर टूट रही है और अंधभक्तों को लग रहा है, मोदी सरकार  नाम रोशन कर रहा है! वाह रे अंधभक्ति",1,"The population's waist is broken and blind is felt, Modi government is lit up!"
hin_a3b1cadf5653934d016e0f5b72c8ae71,"अंधभक्ति और झूठे स्वाभिमान के दौर में काबिल लोगों की कद्र देश नहीं करता तो क्या हुआ, विश्व स्तर पर इज्जत तो मिलती है ना",1,"In the face of superstition and false superstition, well - meaning people do not have the world's view of what happened to them, and they do not have the right to choose for themselves what happened to them."
hin_f6a2c15f4293ab6e0e91ed1c43be6abc,"अल्लाह के नाम पर सड़कों पर पत्थर मारना, दंगे करना,अंधभक्ति होती है मैडम,आप नहीं समझोगे iq level राहुल गांधी जी वाला है",1,"Killing stones on the streets in the name of God, rioting, disposing, ma'am, you don't understand and Rahul is gonna live."
hin_6a9abe500fd37202c4b43b10be4898b5,आमदनी अठन्नी खर्चा रुपैया है आम जनता कि जेब पर वार सरकार हो गया बेकार यार अंधभक्ति में डूबे हुए सरकार ने जानता का भट्टा धार,1,"The income is as low as the common people, having a government over pocket, devoid of self - determination, the government knows the edge of a pit of a pit."
hin_4886a2d0e0ef091e09511b9340890ae6,देश में इतना बड़ा रोजगार साहब ने दे दिया है अंधभक्ति का फिर भी लोग छोटे छोटे देशों में जाकर काम कर रहे है। अफ़सोस।,1,In the country this huge daily master has given it to the people who are working in small parts of the country.
hin_af7d51e1d8db5af80aaff3563a2cdef8,देश लूटा जा रहा है फिर भी नफ़रती चिंटू अंधभक्ति से बाज नहीं आयेंगे! जिनका ज़मीर गुलामी की आदी हो जाये उसे सच्चाई कभी नज़र नहीं आती!,1,"The land is being robbed, yet the haters will not follow superstition! Those whose conscience is accustomed to slavery will never see the truth!"
hin_ed467eb60d08d81d5ac4b0a719253396,#ज्ञानवापी_मंदिर #ज्ञानवापी_मस्जिद गुम्बद की वीडियोग्राफी हुई पूरी। नमाज वाली जगह पर हो रही है सर्वे।#GyanvapiMasjid #GyanvapiTruthNow,0,"#  knowledgeava_Caviot # Full of Video Videogregation. In the place of prayer, surveys are taking place."
hin_24b0b7f980fff8e2cbdbd3da5e1f084c,यदि किसी मस्जिद में मन्दिर के प्रमाण पाये जाते हैं तो वहां फिर मंदिर बनना चाहिए। #ज्ञानवापी_मस्जिद,1,#Charp_tifies of the temple are found in a place where the temple should be built again.
hin_0068fabeb5f38bf2df307cbab8f93d70,"हम न्यायपालिका को मानते हैं....मगर हम न्यायपालिका की बात नहीं मानेगें। ""देश की डरी हुई कौम"" #ज्ञानवापी_मस्जिद #हिजाब #तीनतलाक #लाउडस्पीकर",1,We obey the judge....but we won't listen to the judge's advice.
hin_8d697aa19e80902ffd345f3913bb529b,ध्यान रहे शिवलिंग सीमेंट का है सीमेंट का आविष्कार 1824 में  हुआ था और औरंगजेब 1707 में मर गये थे #ज्ञानवापी_मस्जिद,1,Attention is the focus of the photograph of Cypling Crescent in 1824 and died in 1707 #  time. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
hin_3a4d72c99fa17617ccd8db2c94522390,हिन्दू कट्टरपंथ बच्चों को शामिल करना इनका कट्टरपंथ दिखाता है,1,Hindu nationalism shows their nationalism to include Hindu children
hin_f705f954ec86d9beacaf4785cc3ba234,Bhai saab mai bhi आतंक का विरोध krta hu कट्टरपंथ का क्या मैं गलत हूं,0,So I'm wrong for being a victim of terror.
hin_d88ee6df47ab1160eac6a89f02d4dc23,"कमलेश के बाद किशन, अब रूपेश कट्टरपंथ के बारूद पर है अपना देश। #JusticeForRupesh",1,"After Kleash, there's now a country on the land of abroad. #J.P.P.P.P.P.P.R."
hin_8e8360f7125ddab86269a3c1ed0517c9,"इस्लाम में कट्टरपंथ व कुरितियां बहुत है,बोद्धिसत्व ही सही मार्ग हैं बाबा साहेब का दिया हुआ रास्ते हैं #जयभीम",1,"Islam is very violent and powerful, and there are only the right ways of life in the Middle East: # The path of a ruler has to be given."
hin_c569a335808f4676e9a928e0239e094f,ये कर्म देश में बढ़ता ही जा रहा है? आखिर देश में धार्मिक कट्टरपंथ मानसिकता के लिए कब तक ऐसे कदम उठाएंगे?,1,How long will such efforts continue to grow in the land?
hin_bf55bf6103db8d6a616207e5124f0ad7,खालिस्तानी समर्थक केजरीवाल,1,Khalanist Kreator
hin_4425ead11cdf7c4328151c492345a28b,खालिस्तानी आतंकी पन्नू,1,Fucking Terror Books
hin_bb8be2ea7e44569f6b44966781dd968f,खालिस्तानी सूअर,1,Fucking pig
hin_246af6e3c18bdd160e1e675edf9384f9,😂😂😂  घड़ी घड़ी नौटंकी करता है खालिस्तानी का पाला भी भला खालिस्तानी से डरता है ?,1,Is the moment an hour even afraid of a Khalanist?
hin_35a1846d419efbc436e883849ba65999,तो खालिस्तानी आतंकवादी ना बचते😂,1,So the Khalanic terrorists don't survive
hin_eb18e52f88c7f83c53f9c96d835f446b,हम खालिस्तानी आंताक वादी है,1,We've promised the Khalanicis.
hin_631046f757e6480f446d245db71c53e2,खालिस्तानी बौरा रह है,1,It's the Khalanista · Global Voices
hin_d23a137ef5f4a1edf76a6131e4b15466,इस खालिस्तानी का कोई मत सुनना,1,Don't listen to this myth.
hin_8d8ae325cd389a4f69b47b5118d3b4ab,वाह रे खालिस्तानी समर्थक,1,Wow Rasanicator
hin_8510e52afc41d8e7fbe6701a45c06ee1,खालिस्तानी समर्थक बगुलाभक्त न बने,1,Can't become a Khalanist Bugulism
hin_10d5bf3c39cadc1434236c318cb9076c,ये घुँघरू सेठ के पोषित खालिस्तानी है,1,It's the skin feeder's skins.
hin_83257f5ff533ee5b4e5865ddc1b36af4,मुंबई में खालिस्तानी आतंकी हमले की आशंका | - आजतक,1,Fear of the Holocaust attack in Mumbai - even today
hin_18e9b4425a2c93a91ca8d6ad1ef68a83,"पंजाब में हिंदुस्तान कम, खालिस्तानी ज्यदा हे",1,"At least in fivebs, he'll be divisible by the hides."
hin_7b8725115e4bb745fc984f5338ad0246,घोटाला किए हो खालिस्तानी मनीष सिसोदिया,1,Cypranscapist Sussssici
hin_e81d9593eb336d6e762d76017bc53465,आपियों की एक ही विचारधारा....कट्टर खालिस्तानी,1,One of the same thinking of you you... ? .?
hin_bc20a5df325fe7cd38c8daae2667d84e,सब साजिश थी खालिस्तानी समर्थक की,1,There was a conspiracy of the Khalanist.
hin_78499c0f2e59fbb093cc40ed9a04c86b,वह किसान आंदोलन नहीं खालिस्तानी आंदोलन था।,1,It wasn't the farmer movement the skinist movement.
hin_6564cdb59ebbde2720702f8e35ebf4be,पंजाब में खालिस्तानी आतंकवादियों खालिस्तानी देश के नारे लगाते हो दूसरी देश की मांग करवाते हो उन लोगों की गिरफ्तारी कब होगी,1,"In the five-b's terrorist group shouting the whole country, asking for another country when they're arrested."
hin_8ef9843222bbaf8fce2947e7375775b0,खालिस्तानी इनका अब वही हाल होगा,1,It will be the same next.
hin_64edbd992218bb175e54608cad39a5cb,क्योंकि खालिस्तानी आंदोलन पाकिस्तान की उपज है ।,1,Because the skinist movement is the development of Pakistan.
hin_6404f21a4aedfc3900594f81394e85ac,किसानों के या खालिस्तानी के mc,1,mc of farmers or goats
hin_dd36121cc91113db28378309fbb00687,चुनाव से पहले: पंजाबी खालिस्तानी हैं। चुनाव के दौरान?,1,"Before the election: Well, you're the yourselves-in-law."
hin_26a292dda77956154d926b7b3a75687d,🐷 को बधाई 🙈🙉🙊👎 #खालिस्तानी जुलूस खुले आम होना आरम्भ..,1,"Congratulations, Congratulations. (Flake #S) The public procession will begin to be open."
hin_09828f1364a9849afb935fa74c548e10,यूपी वालों खालिस्तानी समर्थक का ध्यान रखना ....,1,Take care of the UPC's privacy advocates..
hin_ff5f4c49af83e379c3c91ed720d67f28,देश को आधा तो खालिस्तानी जला रहे है भाई।,1,"Half of it's burning up to the country, brother."
hin_aea633640471151a1788588844411ac7,आज  खालिस्तानी ने अपना युवा नेता खो दिया है। दीप सिद्धू,0,Today Khalani has lost his young leader.
hin_749112e19cb8170aaba2a7aa1d4b188b,खालिस्तानी और सर्वश्रेष्ठ मानसिक रोग से पीड़ित आपिए 😂😂,1,You suffer from Khali and the greatest mental disease
hin_533e0665ae0e7ac0861b957919bab452,कहां गए नापाक और पंजाब में बैठे खालिस्तानी टट्टपुंजिए !!!!!,1,Where's the filthy and the five-bucks!
hin_1f36760378a79dcfa6f6c38ad3fc2e80,केजरीवाल का हाथ खालिस्तानी अतंकवादियो के साथ !!! #NawaPunjabBhajpaDeNaal,1,The hands of the Kreators and so-nowans! #Naegojubula-Laean
hin_defc8073e386dbd2f44ca711ee53210f,कश्मीर फाइल्स फ़िल्म पर विधानसभा में हसने वाला खालिस्तानी,1,KCysmir file hashedistite to the film on film
hin_83aa7500d151f339ee45369b1b1b4c06,क्या चुटिया लॉजिक लगाता है ये खालिस्तानी भादवा 🙄,1,What happens when the catapuls it's a canonist? · Global Voices
hin_1f1b399247d9fc5f9bf043d6da1529e2,खालिस्तानी समर्थकों को पंजाब 10 मार्च को सबक सिखा देगा,1,A lesson will teach the Khalanites fiveb March 10
hin_232661168a39678c828f2c88756cd749,"हिमांचल विधानसभा में खालिस्तानी झंडा लगाने के मामले में लगा UAPA,",0,"In the case of sanctimonist flag set in the Icebi assembly, UAPA,"
hin_839a709f6b097ac52f11eb10f6fb409a,😂😂😂 खालिस्तानी चमचे आ रहे थे और पंचर पुत्र भी 😂😂😂,1,Afghanistan was coming and the puncher's son too.
hin_ee3f4bcd9cee5c257bc02384db729873,5000 मुँह पे मारे आज तक ने इस खालिस्तानी के,1,5000 francs died until today.
hin_ea91e55f6b8f237d0da9210cc075c913,कांग्रेस तो कहती थी किसान आंदोलन में खालिस्तानी नहीं है,1,The Congress said that the farmer movement doesn't have a skinless movement
hin_5a7a4295547ae538a49a06d26b497a63,मुझे कोई बताएगा खालिस्तानी और हिन्दू राष्ट्र में अन्तर क्या है ?,1,What's the difference between me and the Hindu nation?
hin_067510c2a8d8686289a041dc520c4e2b,हिमांचल विधानसभा में खालिस्तानी झंडा लगाने के मामले में लगा UAPA,0,It turned into a matter of setting a Khalanite flag in a sanctiation conference
hin_6380de8ba46880765b658fb9a8a3020e,खालिस्तानी चरस फूँक और अपने मसखरे को भी दे।,1,The Khalanite swallows up and gives it to your boy-boy.
hin_c5564f92fb8010566ef99da18ba367b8,अब तक कितने खालिस्तानी समर्थकों को  ने गिरफ्तार किया  जी,0,How many Gentile supporters have arrested by now
hin_15b85bd5e661d24a5cb3ec13c6fd5542,मैन्न्नू खालिस्तानी कुत्यां नू बिस्कुट पाण बिच्च बड्डा मजा औंदा वै।😂😂😜😜,1,Maanu-Nanh-Shaavha-Nhaavhaavha-Ga-Dha-Dha-Dha-Dha-Dha-Dha-Ga-D-D-D-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-
hin_a30b95e804a35b0b02eb91134a7cc1c4,वहां गाड़ फट जाती है इस खालिस्तानी लोगों की,1,"Where the buried ones are torn apart,"
hin_74c264ac315dbf73f860027d796abd0c,खालिस्तानी अपने बाप के न हुए इस दीप संधू के क्या होंगे 🙂,1,What will be the height of this lamp that has not been carried by the skins of their father?
hin_111ba5a11a8356cbb10339e828ebf1fb,"मुझे तुम भारतीय नहीं, खालिस्तानी लगते हो, बाकी आप बताओ मित्रों",1,"I think you're not Indian, it's fucking fucking fucking, you know the rest of your friends."
hin_fa86f389368d066efebe5b10858f5ec0,हाहाहाहा-----------हा झूठा मक्कार लुटेरा घोटालेबाज खालिस्तानी   एक भी सीट  नहीं आयेगी।,1,Hahaha-hahaha-Nhaha-Nh! The bloody thief will not find any seat in the Fucker's hideouts.
hin_54619a7ffb49343f478b08ad23e7f3df,काहे का बलिदान खालिस्तानी था वो मारा अपने कर्मो की वजह से ।,1,"As a result of his actions, he was killed by his sacrifice of sheep, goats, and goats."
hin_58397c319edc6d6ab2fc89f88c5775fa,अरे खालिस्तानी होने का सबूत देदो जो तुम अपने आका के कहनेपर बोल रहेथे,1,"Hey, let's prove that you were going to say what you were saying to Akka."
hin_9b8a448aaa31240377e601d0e9800ade,फिर तो खालिस्तानी समर्थक  आप  या भगवंत मान  की अच्छे से ही लेंगे ।,1,Then you would do well to take a double or a credit card.
hin_f193f399d04863c359e49c54b6c2b962,थक गई अच्छा पन्नू  एक बात बता उस खालिस्तानी पन्नू  को जानती है क्या,1,Could you tell the good printout a thing that hides the privacy pages?
hin_d7ed176eae8897426f73eaca468ab7e0,मुँह लटक गया खालिस्तानी CcTv कैमरे का  फुटेज खंगाल रही विश्वास जाच ऐजैंसीया,1,Hanging around the Khalani CcTv camera
hin_af316c946dd375e79daab1c5035fad5d,खालिस्तानी को सपोर्ट करने वाले तुम कौनसा सत्य हरिश्चन्द्र का टुकड़ा हैं,1,What truth do you have as a result of your support of Sanjay?
hin_adafa5e52f8add201f1fd23498ef40fe,वाह! उड़ता पंजाब खालिस्तानी दी औलाद हैं ये कंजर वाल और पेगवंत,1,"It's a hypotha-transcarb's son, it's a morphant Val and jag!"
hin_09f9aecc43f591c9207f0c9c9c7ac36a,आम आदमी पार्टी और केजरीवाल के खालिस्तानी संबंधों के आरोपों की होगी जांच। भारत सरकार गंभीर।,1,The common man will have the charges of party and partition relationship. The India government is serious.
hin_d0ba17b2884c8acffb557b6027b755d8,भगतसिंह जी के नाम की चद्दर में ये खालिस्तानी समर्थक छिपना चाहता है...,1,Bhagat Singh wants to hide this fucking advocate in the history of G. G....
hin_d149959b7313cf87963934a09ac61a19,खालिस्तानी समर्थक  तापसी और  वामपंथी हरामखोर अनुराग कश्यप की इच्छा जरुर पूरी की जाएगी #BoycottDobaara,1,The wish of the Khalanist Typpo is to be completed #BOOCKABODA
hin_af03f782289ea293c1688b6a6a1c343e,"Kya पंजाब में बहुत तेज़ी से खालिस्तानी गतिविधियां बढ़ गई है ,aakhi iska ज़िम्मेदार कौन है ,🤔",1,"The Kya fiveb has increased very rapidly skin-sancing activity, who's responsible, sir."
hin_26b2c9a97e8dd181ef0f016ff3a43321,जब बीजेपी के लूचे पंजाब के किसानों को खालिस्तानी बोल रहे थे तब ?,1,What if the farmers in Lupe's Luch fiveb's sancops were calling santics?
hin_598b0628250ff186bbf56f8b7c5b2b89,किसानो को खालिस्तानी कहने वाले खुद आतंकवादी हैं। जय जवान.. जय किसान... जय भारत,1,The farmers are terrorists saying they're themselves. Jay young man. Jay farmer... victory in India.
hin_99eeceb5cce70105187b3cf3beb5d833,हरियाणवी स्टूडेंट पहुंच गए और खालिस्तानी स्टूडेंट्स को इतनी मार मारी हस्पताल एडमिट हो गया😁😁😁,1,"Herbs arrived, and she had so many deaths as a nun Hesitititit"
hin_1b46df92c07833576b6600603a00d373,पंजाब चुनाव से कई खालिस्तानी और सिद्धू के ISI से जुड़े होने का पर्दाफाश होगा,1,The fiveb choices will expose the link between a number of hides and the ISI of the perfect
hin_931fd8ee7dc01a1e13dddd3be50609cc,"तुम्हारे ही चेले होंगे , या फिर खालिस्तानी हो हिसाब करने आए हो , जीता तो दिए""""",1,"You will be your followers, or you will come to a reckoning, and you will be given life.'"
hin_a4e975c45fa84a7d13b8dd291615f29e,Ji haan sir. सोची समझी साजिश और यह सब खालिस्तानी के कहने पर हो रहा है,1,Janhan sir. Decider and it's all going to say of Afghanistan.
hin_4a2004e6df170a20b9fb8e2b243d8abf,"खुजली लाल गैंग का एक ही लक्ष्य , खालिस्तानी, नक्सलियों,आतंकी के रहनुमाई में राष्ट्र अध्यक्ष बनना",1,"One goal of sympathy red gang, a nation head to the guidance of the sancopic, sympathy, necessitis, Toki"
hin_ddfdc8b2c7bf3686117f5a5bd89764b8,क्या विचार है गहलोत जी बेरोजगार को भी आतंकवादी या खालिस्तानी घोषित करना है #UP_चलो_REET_50000,1,What's the idea? The eyeloft Ganzier also has to declare terrorist or Khalan_P-Emac_REET_50000
hin_dfe117661344a0a8b4ea7e2375ee8e3b,दुश्मन मिले सवेरे लेकिन सपाई यार ना मिले नेता मूर्ख मिलइ पर खालिस्तानी समर्थक ना मिले 😜🙄😁🤘 #Kejriwal_With_Khalistan,1,"When enemy found early but was not found, the leader of the fool found a Khalanimite guardian at Pastique #Kjjal_Kalbilt"
hin_8db4eae9db92eb3b682654b6202e9393,साले चुतिया बनाते हे ओर गुम्हरा करते हे लोको को देश का सबसे बड़ा खालिस्तानी केजरीवाल हे,1,"Hewick, hew off, henk, henco, the greatest of the skinys of the country."
hin_334e74d1735b48cc0e825b2fe03038d4,"और जो सिख कनवर्ट हुए होंगे वो ही खालिस्तानी बन गए,,,जिहाद का बीज बो दिया उनमे!!",1,"And those who would learn would become Witnesses, and they, in turn, sow the seed!"
hin_f44a895683ccdbc0604d75c795fd971e,"सही कहा साहब , और पंजाब क़समें विस्फोट किस क्रांति का हिस्सा है। खालिस्तानी प्रेमालाप का? समझाइएगा जरुर ।",1,"Right, sir, and five-bone oaths are part of what revolution?"
hin_6f4239b8057ba81b1a7108267408079a,बग्गा कि गिरफ्तारी तो एक बहाना है दरअसल हरियाना मे पकडे खालिस्तानी आतंकवादियों से ध्यान हटाना है,1,Bugga that arrest is an excuse in fact to avoid anti-transgressed terrorists.
hin_016827c2c5a2f5ddbc4073e65225ab97,मोदी देश के है ये वो पंजाब है जहां खालिस्तानी आंदोलन हुआ ऑपरेशन ब्लू स्टार हुआ,1,The Modi is the fiveth of the country where the linen movement happened to be the blue star.
hin_fc7751bc235894bfabaec73f56750097,"जो खालिस्तानी है, उनको कहाँ ये सब याद रहता है। अभी अफगानिस्तान से ही भाग कर आये हैं।",1,The ones whose skin is Afghanistan remembers where they are all of this. They're just running away from Afghanistan.
hin_ba1bc7f903c0fd75dd806b80a5f2e42e,इतना ज्ञान कहा से लाते हो। प्रधानमंत्री की सुरक्षा सर्वोपरि है उनके सामने खालिस्तानी अचानक कैसे आ गए।,1,That's how the prime minister's security is coming to him suddenly.
hin_eaadd0d0239d500077642d07b2a5a8e2,जो खालिस्तानी आतंकबाद के साथ पंजाब में सत्ता हासिल किया हो उसको आतंकबाद से खतरा हो नहीं सकता।,1,"There is no danger of being terrified of him who has reigned in the fiveb, with his skin terror."
hin_8fb49a0eb836c9d39b2e028a44db3372,"India me hote to ab tak ये लोग anti, खालिस्तानी, पाकिस्तानी, terr बना दिए गए होते",1,"In India, they would have been created anti-transgressive, Pakistani, Pakistan"
hin_6e0bc611d19a2a64354a3d33d53d7482,"जरूर होनी चाहिए खालिस्तानी और चीन, पाकिस्तान से इस कुटे में कितने पैसे लिए ह देश को बदनाम करने के।",1,"It must be the Khalanite and China, from Pakistan to Pakistan, how much money to slander the country."
hin_98b1cf70e0fe8225345a0f37b630125f,"इन खालिस्तानी या isi अंतकियो का एक ही इलाज, जहा भी हैं ढूंढ ढूंढ कर मारो, भून दो मदर चोदो को",1,"Find the same cure for these Jonathans or Isi Kioyes, where there are also, find two o'clock and last o'clock in the night."
hin_ac35dd88310a7c57ef020383bc9e0ca5,नीले घाघरा पहनने वाले अ.... नी भगोडॆ... खालिस्तानी.. तुम्हारे लिये अब भारत देश नौटंकी बन कर रह गया है,1,Undaunted blue-hod brother-in-law... it's not long for you to live in India.
hin_ee3a9fbb77b9a784154b7a77e56f8788,महाराज ठीक वैसे ही देखेंगे जैसे शिक्षामित्रों को देखा गया है फिलहाल किसान हिंदुस्तानी हैं खालिस्तानी तो आप बना रहे हो,1,"Your Majesty will see exactly as taught friends are currently sympathists, and you are making the hideers."
hin_5f45f890b49e685cb181a429b17803b9,"खालिस्तानी झंडे पटियाला में भी लहराए थे, मान साहब को भी इस्तीफा देना चाहिए और सच्चे सिखों से माफी मांगनी चाहिए",1,"Even when the national flag was ripped in, the priest should resign himself and ask forgiveness from the learnings of the truth."
hin_6f2a31ded485cd3f9f5218b16a1bdeac,जिन जिन ने रास्ता रोका था वो  सब खालिस्तानी थे लेकिन उनको यह पता नहीं था कि आगे उनका बाप है,1,"Those who had stopped the way were strangers, but they did not know that their father was ahead."
hin_cb89e1a3f955d092d7cda1a45dbd2448,"खालिस्तानी झंडे मामले में पहली गिरफ़्तारी, पंजाब के मोरिंडा से हुई गिरफ़्तारी। Great Step By CM  Ji And Himachal Govt.",1,"The first arrested on the private flag, the fiveb's Morunda was arrested. Great Step by CM Ji J and Hilven Govt."
hin_f11ba3ad26ac953bc5596db31a515932,इन्होने जीतना सहयोग चुनाव में खालिस्तानी से लिया हैं पंजाब में खून खराबा करके ये उनको ब्याज सहित वापस करेगे।,1,They will return them with interest by violence in the victorious cooperation election.
hin_ced721471f18ff9d4901ac0aeab78df3,कनाडा में बैठा खालिस्तानी जो कह रहा था पंजाब में चन्नी और सिद्धू की सरकार ने वो लगभग करके दिखा दिया। #PMSecurityBreached,1,"The government of Chilannie and Sirdu, sitting in Canada, showed him they almost had to do it. #PMS's International Cached"
hin_f93dfd8949c515701454d987fe511a71,देश के किसी भी चैनल और पत्रकार की हिम्मत है अपने चैनल पर बुलाकर एक बार सिर्फ केजरीवाल से खालिस्तानी मुर्दाबाद कहलवा दे,1,Any channel and journalists in the country have the courage to call on their channel and call on the individual person at a private meeting.
hin_e8f2e1aecee246495abe828a3ceb407f,और चिचा आ गया स्वाद... तुम्हारे खालिस्तानी आका कुछ नही उखाड़ पाएंगे जब तक योगी जी और मोदी जी देश में है।,1,And the taste has come... your skin-sanity can't pull anything as long as the sum G and Modidi live in the country.
hin_cfb23ea01b183af39037e1fc77543cc9,जब पंजाब के किसान दिल्ली आए तो उन्हे खालिस्तानी बोलो और जब चुनाव के लिए पंजाब जाओ तो किसनो को अन्नदाता बोलो,1,"When the brethren of the fiveb came to Delhi, say them openly, and say to whom, when you make the five for the choice."
hin_e14f817c85d4fca248c4b3b15b40ba30,आज खालिस्तानी पोस्टर झंडे लगाया है कल बम भी लगा सकता है! चौकीदार सच में अपना काम ठीक से नहीं कर रहा है।,1,Today's fucking poster flag has even been bombed tomorrow! The watchman is not doing his job really well.
hin_ecc8e99b642dc9126cee86e2008682ea,इधर पूरी आम आदमी पार्टी और पंजाब पुलिस एक राजनितिक व्यक्ति के पीछे बदला लेने पड़ी है और उधर खालिस्तानी दंगे करके चले गए,1,The common man here has been taking revenge on the party and the fiveb police behind a political person and moved there to protest.
hin_b114ab9fe82add139efa2dc2d8125997,3 करोड़ पंजाबी वहां नही थे वहां तो मुट्ठी भर खालिस्तानी थे पूरे पंजाब को बदनाम करने वाले भी साजिश रच रहे हैं,1,"It wasn't there three million square miles [1 million km] away, and there were some handfuls of skins making a slander to the entire fivebs."
hin_84e38d9fd4f260e249381f02a97fca57,"पहले यही पंजाब के किसानों को खालिस्तानी ना जाने क्या क्या कहा, अब इलेक्शन करीब है तो उनकी तरफदारी करने चले है।",1,"First, the five-b's farmers said, ""I'm nearly around, I've got to deal with it."""
hin_5dff4098e7b5b0204aa25718b0fae459,1 crore तो बहुत अच्छी बात है पर मेहरबानी करके इस देश को मत बेचो खालिस्तानी को बस प्रधानमंत्री बनने के चक्कर में natvarlal...,1,1 crore is so good it's nice and kind and don't sell this country to Afghanistan just to become prime prime minister...
hin_e2ab592bd065ee35498d8ade5bc4096d,वाह रे खालिस्तानी आतंकवादी तू समझायेगा अब जनता को जिसके खुद के दिन फिरने वाले है.....इस बार जनता तेरे जैसों को ही धूल चटवायेगी,1,Wowan terrorists you think they're going to explain to the people who live on their own.
hin_5c87e10dd4bce40f423701f9c99ea487,मुस्लिम के पास आतकंवादी है. सिखो के पास खालिस्तानी है. भाई हिन्दूयो के पास कया है.. जो इनकी तरहा धर्म पर मरने और मारने तक जा सके..,1,"The Muslim has a fundamentalist. Learn to do so. Brother Hindu has a paja, who can go to his death and kill them on religion."
hin_34e4f37d89972b431c341cf42a6f9341,तेरे खालिस्तानी के पास और वैसेही सम्बितपात्रा ने सच्चा जवाब दे दिया है। तु और तेरे चाटुकार झूठ के लिए किसी हद तक जा सकते है।,1,"The men who are by your skin, and those who are cursed by that way, have given a true answer. You, and you, who are near to falsehood, may go to a certain extent."
hin_7cf1e5dd0ab0bd98e931db3cf5a28d15,"तोहमत तो आप पे ये भी है, कि आप ने खालिस्तानी ओ से मिलकर, दिल्ली में दंगे करवाये और उसमें आप के ताहिर हुसेन का ऐक्टिव रोल है.",1,"The point is, you also have that you joined Khalani O, in Delhi, and there's a guy who's arrheitative roll of Tshanz you've got."
hin_86b62d0c5d33909acdd0fdf628dd88f7,आंदोलनजीवी,1,Moverzech
hin_7b36c4174efa312c6c237483879614ca,Ek jamat आंदोलनजीवी #AgnipathProtests,1,Ek jourt movement poller #Agnipaths
hin_6f8651e9dc9376edb347ae8ef4436423,आ गए #आंदोलनजीवी,1,Over. #Nedronium
