id,text,polarization,text_en
arb_deb15411dcd4cbfd23000b479fec4a99, وانا عمال اقول الرقابة الإدارية لما بتمسك حد بتشلفط ميتين امه ودى حوارها نام مرة واحدة اتارى مرات الوالي 😂,0,"And I'm a worker, I say, administrative oversight of why he stuck to his dead mother's clot, and her conversation fell asleep once."
arb_e45db7aa1f01c32d7bb67a81b453bc5d,"  طيب اذا اين الرقابة المالية التي على الاندية
والتي سبق وقمعت نادي الاتحاد انذاك
في عهد منصور البلوي بوتامر",0,So where's the financial control over the clubs that once suppressed the union club back then in Mansoor's era?
arb_27ec5f5fb4e8e5fd5133ea97e390e257,فودين من بداية الموسم اناني على هالاند ! كل المباريات نفس الهجمات تجيه ويضيعها بنفس الطريقة !!,0,"From the start of the season, he's been selfish about Halland, and all the games are the same, and he's lost them the same way!"
arb_ccb0e2549d89d5797f9cbfa52c63208b, اغلب الهجمات من طرفه ما هو هذا المستوى المطلوب لاعب سيء دفاعياً و سيء بالكرة .,0,Most of the attacks are by him... what level is needed... a bad defense player and a bad ball player.
arb_a523d6813c5963b16e89cbf68721c3e7,"#نهايي_دوري_ابطال_اوروبا  
عادي بعد هذه الهجمات #فان_دايك يشوتها في ارنولد وتدخل بين ارجل اليسون  للشباك ..
وشخصية البطل !!!",0,♪ My role of ordinary European heroes after these attacks ♪ ♪ Van Dyke ripped her up in Arnold and walked between Allison's legs ♪ ♪ And the character of the hero ♪
arb_970d00fb5241e320d36e6bd69d90eda5,"#الاتحاد_الفتح مازال فريق ابوقمطه يلعب باسلوب الهجمات المرتدة حيلة الضعيف 

لكن لن تدوم طويلا هذا الاسلوب ..",0,♪ The Open Union still plays with the backstabbing tactics of the weak ♪ ♪ But it won't last long ♪
arb_f1d532bb577f9e03a12533f44795e783,تحس انك بتتعامل مع بلطجية مثلا و في الاخر تقولك اسمي ملك فيحصلك ايرور و تعطل 😂,0,"You feel like you're dealing with a thug, and then you say, ""My name is a king."""
arb_da50fb86063bf6ca906393ab9b223847,  هو يقصد بعض الدول التى كانت تدعم ثورات الربيع العربي والان تجاه ثورة احرار إيران ساكتين وكأنهم لم يرو شيئاً,0,"He means some countries that have been supporting the Arab Spring revolutions, and now towards Iran's Free Revolution, Saktin, it's like they didn't see anything."
arb_4174190933b4fffde043d147798ff27c,على الارض ومع المسلمين في الصلاة  لكن ليس مع المظاهرات ولا الربيع العربي  ولا شاي ربيع,0,"On earth and with Muslims in prayer, but not with demonstrations, nor with Arab Spring, nor with spring tea."
arb_c63217fa004fc40cbd901c263bd0caf3, من زمان الموضوع حق الأمن الغذائي لكن حاضر يا غلاي انت نسبه وتناسب مع المشتقات الأخرى بعد وش يرضيك يا غلاي انت,0,"It's time for food security, but yes, Gly, you're relative and proportionate to other derivatives."
arb_4d3cc989144b746f4b7de82f9cd60ba2,"2)
بينما أنا المواطن تسحقني الحياة وتنكبني الظروف وتقتلني المجاعة والحرمان وتتحطم احلامي على صخور الاستبداد والظلم القاسية.",0,"(2) While I am a citizen, life crushes me, conditions plague me, famine and deprivation kill me, and my dreams break down on the rocks of tyranny and cruel injustice."
arb_434af4c921b0090432b24e1b84f54320," ارفع رأسك يا أخي فقد مضي عهد الاستبداد
لا للاقطاع فقد ولي عصر البية والباشا وكذاك العمدة",0,"Raise your head, brother. The reign of tyranny has passed, not of the fiefdoms."
arb_16f324ade1aa8c75105364d2d6f2faee,كل الطغا، وسلطات الاستبداد، يرون ان احلامهم اثمن من البشر، وان دماء الناس يجب ان ترخص امام طموحاتهم..,0,"All the tyranny, the authorities of tyranny, believe that their dreams are more precious than humans, and that the blood of people must be allowed in the face of their ambitions."
arb_649bdd51cef9c5dddc114c6ad474f0f9,"#العشرية_السوداء صنعت الاستبداد بعد بزوغ نور الحرية و الديمقراطية. 
ازيد من مائتين الف قتيل تحتاج إلى رد الاعتبار .",0,"#The Black Tens created tyranny after the light of freedom and democracy. More than 200,000 deaths need to be rehabilitated."
arb_13bd44b4e2a09de667109c762e1dd057, و اخرة القروض دي! وبنقترض عشان نعمل ايه اصلا، ومادام كلنا هنسدد القروض دي من جيوبنا ليه مصمم علي الاستبداد,0,"And as long as we're all going to repay the loans from our pockets, we're determined to take over."
arb_ba6c8eadf445ea5013d52c7d2a32f2e6,"اي والله التوزيع بهالعصر اهم عنصر 
مثلا توزيع كيف بداويك ١٩٩٩ احدث من توزيع ياهو ٢٠١٧ تخيل😂",0,"For example, the most important component of the distribution in the age of 19 is the distribution of how your 1999 Bedouins are updated from the distribution of Yahoo 2017."
arb_8de0fbcc6d908e7de0ee28df62f244e2,يعني كل ماصار شيء طبيعي ليستمر الناس في تحسين المستوى المعيشي، أمتلت افواهكم شتماً ونعتاً في الرأسمالية القـذرة؟,0,It means everything that's normal for people to continue to improve their standard of living.
arb_19874735c91a8ff0aa4e52e2afb73541,  طيب وين القى علاج التردد الحراري عندنا بالسعوديه لاني امس انا كنت عندهم بالمركز واسعارهم غير طبيعيه بسبب الدعايه,0,"Well, Wayne threw our thermal frequency treatment into Saudi Arabia, because yesterday I was at the center, and they had an unusual price for publicity."
arb_56c60a6bd98e6d3b30f50601c3f88ab7,ولا بعد حاط حقوق حسابه بالمقطع يقاله تعبان عليه ومجمع الصناعات يشيخ تفو عليك بس 😂😂,0,Not after the rights to his account are surrounded by the part they say you're tired of... and the industry complex is old enough for you...
arb_8e1f8160704cccb83af83695426d1298, يا حبيبي هذا يحسب لك كل الصناعات ونحن نتكلم بالدوري ! يعني يحسب حتى مع المنتخب !,0,"Sweetheart, this counts for you all the industries as we speak in the league."
arb_f466f4b5b6b677e1c678f7c1fd21104b, أتوقع الارتفاع الي قاعد يصير سببه الاول الاحتكار الي بين الموزعين وهذا الي يخلي السعر مرتفع,0,"I expect to rise to a base where it's caused by the monopolization of the distributors, and that's why the price is too high."
arb_743a3c51d2ba94c4079329f37622ba09,ظلم اللي صاير لم الاحتكار على اقسام وترك اقسام اغلقتو الابواب بوجهنا حسبي الله ونعم الوكيل  #متضرري_الوظايف_التعليميه,0,"The unjust ones who didn't monopolize on divisions and let divisions close the doors to our face, for God's sake, and, yes, the Agent."
arb_a4c5d2e0af8e6530f2ab4f3f9d3375ab,  يادكتور الاحتكار موجود من زمن طويل وفي الصناعات الثقيله والتلاعب بالاسعار وضرب تجار ورفع تجار خلها على الله,0,"Dr. Monopoly has existed for a long time, in heavy industries, manipulating prices, beating traders, and lifting their trades to God."
arb_cfd2e92d6efd79f0fa7ab4bf1da167cc," لأنهم كانوا يعيشون المغزى الحقيقي من التعدد
أما الآن تغير الوضع يحبون التعدد للمتعة فقط
إلا من رحم ربي",0,"Because they were living the real meaning of pluralism, but now it's changing."
arb_f909cfda298a6c4de2fb4a1498786258,"مشروعنا هوي مشروع بناء الدولة المدنية العصرية، المساواة بين جميع اللبنانيين، والقضاء العادل النزية المستقل.
#بعبدا_التغيير
#وهلق_شو",0,"Our project is the project of building a modern civilian state, equality among all Lebanese, and a just and independent Nazi justice."
arb_b060b33cc2fabfccf840f0e13312d14e, واذا انضمت اوكرانيا الى الناتو ماذا ستكون النتيجة يا عبقري زمانك :) ايضا ستكون روسيا الى حدود الناتو,0,"And if Ukraine joins NATO, what will be the result, genius of your time?"
arb_47e5d5aa87a96ba2d704f1ef1fbc6e8b,هامور التواصل الاجتماعي إذا شاف صورة او فيديو بالذكاء الاصطناعي,0,"Hamur, social networking, if he's seen an image or video of artificial intelligence..."
arb_1a589af6906ad0eec87c06a51f160a28,الصراحة متأملة فيه كثير خصوصا انه مؤسسه جاك نقل تويتر الى مستوى عظيم و بعده تويتر صار سيء,0,"Honesty is a lot to think about, especially since it's Jack's foundation... moving Twitter to a great level... and then Twitter went bad."
arb_5e77deab57cffc885725c22d32fe9e41, ستبقى المقاومه تاج على رأس كل حر و شريف اما صهاينة الداخل يحاولون شيطنتها .,0,"The resistance will remain a crown on the head of every free and honorable, but the Zionist inside is trying to demonize it."
arb_b7aba211c93ddb3f5e72a3016ec137de, تكبييير هؤلاء أسرى صهاينة يا أختاه أليس كذلك! كم أنت عظيم يا خليفة الأمممة👁,0,You're such a great successor to the nation.
arb_9153166941eacce7d70fcde1fbfc2868,    يا رجل الانتخابات الماضية بس بكم ضيعة كانت فتحت مجازر,0,"Man, the last election, but how much was it that opened a slaughterhouse?"
arb_87219660a3400e176e5917ff797fb8c8, الله يلعن بشار على ابو بشار على كل عائلة القذر بشار ولعن الله كل من أيد بشار وارجع العلاقة مع بشار الى يوم الدين,0,"God curses Bashar on Abu Bashar, on all the filthy family, and God curses all those who hold hands of Bashar, and bring the relationship with Bashar back to the day of judgment."
arb_980e09d31e3bf7463dc75b74e8341e78,"   وش دخل النسويه ؟
اصلا النسوية ضد ذا الشيء 
تاكدت الحين انكم مو فاهمين شيء 
وبس تهاجمون",0,What's in the women's head?
arb_bc51e31fa75249aff664b6d8e80b80a2,محرم بك مقلوبة عندي عشان الكاهن الكنيسة اللي اتقتل 💔وحقيقي الله ينتقم من اي حد بيقتل ناس في حالها وملهاش ذنب,0,"I am forbidden to you, turned against the priest of the church, who kills, and the truth of God avenges anyone who kills people in their own condition, and is in the midst of a sin."
arb_9cbc80baf6326dfcc8783591aa8b1046,    حط اللحية بجروحه من اكاينو، وحط اكاينو بجروحه من اللحية جمب بعض، بيسقط اللحية جثة ولا بيرد نفس بعدها.,0,"The beard was injured by Akino, and Akino was injured by the beard. After that, the beard fell into the body of La Bird."
arb_7b3addfeb9f30244305af7edbec324e3,  مو هو قتالهم بالانمي محرف شوف مانجا و مصايب الي عملها اكاينو في اللحية و اللحية ما قدر غير يدرله ضربتين,0,Moe's fighting with their nose... the shove of Mango... and the misfortunes of Akino's work in the beard... and the beard... are as much as two strokes.
arb_e3d210cd5b0738eb13318b6c45ccc10a,  هذا انت وانا والناس الباقي وليس اللحية البيضاء اللحية البيضاء خالف حتى قوانين ون بيس هذا يدل انه منفرد في قوته 😂😂,0,"This is you, me, and the rest of the people, not the white beard... the white beard is in violation of the laws of Wenbes."
arb_7e9a68cd56c247cb69713490ffc0cf78,حتى اما تقدم على انك تلبس شماس فى الكنيسة يوم العيد محدش بيرد مش عايز اشتم,0,"Even if you're wearing suns in the church on Christmas Day, Bird doesn't want to smell."
arb_05cdb928af15cb16323a32d9c0b2a4bf, يا ويلييييييي الله لا يوفقون ووين رأس الكنيسة  ، ولك ما بقى في غير فخامتو بوج الكرة الارضية ؟؟ 😡😡😡,0,"Oh, my God, they don't approve of the church's head, but what's left of the world's majesty?"
arb_0fad610c6e8d179ce50a2c1c7b81702b,  الدليل ؟ او انك تفتري كذباً او تفتي من كيسك ؟ عندك دليل انه لا يجوز الترحم على المسيحية ؟,0,Do you have proof that Christianity can't be mercyd?
arb_ae5ee59aae408b17efe278e9f7697732,الصحة العراقية تعلن عن ١٠٠ إصابة بسبب الألعاب النارية في ما يسمى إحتفالات رأس السنة الميلادية المسيحية في #العراق.,0,Iraqi health reports 100 fireworks injuries at so-called Christian New Year's celebrations in #Iraq.
arb_c6ed1ee9a2c9ebb92f788b1eecd9cd98,"  مع الاسف حتى العبارات المأخوذة من المسيحية يتم استخدامها وترجمتها "" ترقد بسلام وراحة"" to rest on peace !!!!",0,"Unfortunately, even the words taken from Christianity are used and translated ""rest on peace and comfort"" to rest on peace!"
arb_a575f8a5c020198bee0f4f19120fa07c, شوي بحث في يوتوب عن اعضاء الماسونية والمس الشيطاني لجميع أعضاءها وسيطره والتحكم في كل تصرفاتهم,0,"Choi has searched Utope for the members of Mason and demonic touch of all its organs, control and control of all their actions."
arb_ed5b783c806045ba86b060da78d4edda, وبالنسبة لرواية  نوال السعدواي ، جميل ولا القضية النسوية تغلبت عليه  فجعلت منه عمل جاف ؟,0,"And as for Nawal al-Sa'adway's novel, it's beautiful, and the women's cause hasn't overcome it, so I've made it dry?"
arb_ea3bcaf04aed8b73b753d42a31a7200c,لا كملوا انتوا يا بنات مشوار النسوية والفيمينستية والاستقلالية ربنا معاكم وانا  هكمل عالمطبخ اعمل حلة محشي,0,"Don't you, ladies, walk the way of women, and the Feminist and the Independent, our Lord, with you, and I shall be a cooker, and I shall make a tuxedo."
arb_deab698173f3100c20a33209d7dcb9d3, يا شمشونة اعطيني مصدر قوي او دليل ملموس على أن النسوية ليست ضد معظم أحكام الدين .؟,0,"Shamshona, give me a strong source or tangible evidence that women are not against most of the judgments of religion."
arb_018314d28323edca6a8669d1f2dd9644, أنا أكره النسوية لكن الموقع الذي تتكلم عنه أغلب من القصص التي تكون فيه خيالية لأجل التسلية 🙂,0,"I hate women, but the location you're talking about is mostly fairy tales for fun."
arb_eb19e8baf63691c4495769f91cd8337c, خسئت ايها المرتد  الوقح  السيد حسن في وضعية. ( قدم سلاحك). للوطن الحبيب  وليس سلم سلاحك،,0,"You sucked Mr. Hassan's rude ass back home, not your weapon."
arb_04d7f2942d474900e3c223a5d22a10ac, خشيت في المذاهب وولي العهد اطال الله في عمره على خير في قوله ان السني والشيعي هم اساس الوطن وانت تخالف ولي العهد ولازم نبلغ عنك,0,"I feared in the doctrine, and the Crown Prince, that God would extend his life well in saying that Sunnis and Shiites are the foundation of the homeland, and that you are contrary to the Crown Prince, and we must report you."
arb_b69472fe3de6b94f3564b2b135bc70d1,إجتماع للجنة مكافحة الإرهاب الروسية بعد تفجير جسر القرم وتوقعات بتصعيد روسي كبير تحت غطاء مكافحة الإرهاب.,0,A meeting of the Russian Counter-Terrorism Committee after the bombing of the Crimean Bridge and the prospect of a major Russian escalation under the cover of the fight against terrorism.
arb_bd9c0a53196eaad28e108d89f095cb90,"  لانه مجبر تكون المفاوضات ب تركيا ماهي رغبه من تركيا 
اما تقول ينقذنا تخسي تركيا وغير تركيا",0,"Because it's forced that the negotiations in Turkey will be what it wants from Turkey... either you say it saves us, let alone Turkey."
arb_ac6452b1730d93cb266c269725b1641d, غارات الناتو هى السبب المباشر والدليل تركز هذا الوباء بالمنطقه الغربيه والوسطى بشكل ملفت للنظر حيث كان تركيز قصف الناتو,0,NATO raids are the direct cause and the evidence that this epidemic has been dramatically concentrated in the western and central regions where NATO bombing was concentrated.
arb_a7803cfbcafa01a15dfa79af11c8cafd,ربعنا المثقفين اللي على كل كلمة قالوا في الغرب و في الغرب، هااااا شفتوا الغرب ؟,0,"A quarter of us intellectuals who said every word in the West and in the West, so you heal the West?"
arb_6f747c45ca62199c40d4a6120b1bbcbc, كنت أظن أنك ستتطرق لمشكلة الصحراء الغربية من جذورها، و لكنك لم تصل للغزها كجل الناس....مع الأسف .,0,"I thought you were gonna get to the Western Sahara problem at its roots, but you didn't get to the puzzle like most people... unfortunately."
arb_d9b020f6083a2222e445aa0fd2b77c46,  وما دخلنا نحن ؟ الصحراء الغربية مشكلتها مع المغرب ونحن ما دخلنا ؟ الجزائر دائما تتدخل فيما لا يعنيها,0,"Western Sahara's problem with Morocco, and we're what we've got?"
arb_686760077a2504ec5ba04dcf1a4b0064,العراق دخله الشيعة واستولوا على بغداد فعدد الشيعة في العراق ٨ مليون والسنة مليون ذبحوا العراقيين,0,"Iraq entered Shia and took Baghdad. The number of Shia in Iraq is 8 million and the year is 1 million, slaughtering Iraqis."
arb_c81e18cb6c48cbf7fce10c93dff51522,   مافيه مواطن يقول وهابية لأن عامة  الشعب من اتباع السنة عدا بعض سكان الشرقية ونجران وصوفية الحجاز,0,"What is in it is a citizen who says, ""Wahhabi, for the common people are the followers of the year, except for some of the inhabitants of the East, Ngran, and Sufiah of Hijaz."""
arb_0295076e322f7890b9614e597622986a,  الله يرحم والديك لا تدخل الدين والمذاهب في الكورة والتسلية لا تدخلنا في معارك مع المذاهب,0,God have mercy on your parents. Do not enter religion and doctrines into the ball and entertainment. Do not engage us in battles with the doctrines.
arb_e39d2c64418b96c8b9d424bcd4772df5, وهل نحن المسلمين سلمنا من بعضنا البعض ، عندما نرى حد التطرف والتناحر بين المذاهب . من اين ستأتي الرحمة الالهية ؟,0,Did we Muslims hand over each other when we saw the limit of extremism and rivalry between doctrines? Where will divine mercy come from?
arb_83495c5d19dd1923b48f599d2f231472, جيد. وأنصحك أن توسع مداركك بالقراءة لأهل العلم من جميع المذاهب حتى لا تقع في التعصب الذي يضحك منك العقلاء.,0,And I would advise you to expand your understanding of reading to the people of science from all faiths so that you don't fall into the intolerance that makes you laugh.
arb_a29c2ed2160fb3e33296908f83907719,   الرسول بري منكم انتو من اتباع محمد بن عبد الوهاب ولاتنكرين هو من اسس مذهبكم وكفر جميع المذاهب والاديان,0,"The apostle Brith of you are the followers of Muhammad the son of Abed al-Waheb, and do not deny him, he is of the foundation of your faith, and disbelieveth all faiths and religions."
arb_043a8d219005ce9bab6bbfcba607113c,مستعد لأترك تيوتر وأحذف حسابي هذا ولكن لن اصبر على أن يهاجموا المذاهب الأربعة ولا الطرق الصوفية،نعمء ليردوا على البدع والخرافات وأنا معهم.,0,"I'm willing to leave Teoter and delete this account, but I'm not gonna be patient with them attacking the four doctrines or the wool roads."
arb_e60ba918ad0950f80d9fedec187cfeab, يا حبيبي الله يسعدك عندما نسال علماء المذاهب ينقلون لنا فهمهم من الادلة وليس فهمك انت للدليل كفهمهم وهم افضل القرون بلا شك,0,"Dear God, it pleases you to ask the scholars of the literature to convey to us their understanding of the evidence, not your understanding of the evidence as their understanding, and they are undoubtedly the best of the horns."
arb_70e88487e946c758b6dc89f3af4beee9, ما اعتقد في انسان عاقل حتى لو عنده غيره وهو انسان سوي يسوي كذا في انثى المشكلة والعطل في العقول مو في المذاهب ولا الاديان,0,"What I think is in a reasonable man, even if he has another man, and he is a straight man, so is he in the female problem, and in the minds he is not in the literature, nor in the religion."
arb_3eb98c4613ae28b11d17934761f90668, لكن هو لم يبعث بلطجية، عمل كل شيء على حسب القانون، المشكلة انه مشروعك ملئ بالثغرات,0,"But he didn't send thugs, he did everything by law, the problem is, your project is full of gaps."
arb_31759c20b227034968492bf20d86bffa, ويبدو انو صاحبة الفرن ما اكتفت بالشتم وارسلت ورا النائب بلطجية، وزعران ، فقال لهم انا مسلح حتى يبتعدوا .,0,"It seems that the oven's owner had not only insulted and sent Ra the deputy with thugs, and Zasran, and he said to them, ""I'm armed until they get away."
arb_8e24232810d0db02da7dd12e0b6ebee7,  هودي زعران بلطجية والحركة ما في بصفوفها هيك شي النبيه مثر يكونوا كلن متلو ذو تقوى وإيمان وفي سبيل الاعمال الصالحة,0,"Hoody is a thug, and the movement is in her ranks, Heck Shea, the prophet, who is thrilling, and they are all twisted, strong, and faithful, and for good works."
arb_b3c4a9c3427d2c5da03987dc75c67dde,  يعني طبال وحرامي ده أنت قايم بالواجب مع رئيس ناديك .. برافو عليك كمل كمل .😂😂😂,0,"I mean, drummer, you're on duty with the president of your club, Bravo, you're perfect."
arb_ee546df3d361a6d9882711fa068f82b1,"  تشوف 😂
صدقني لو واحد من ذول الشيوخ طبال لأردوغان مهما كانت عيوبه ماراح يتكلمون عنه",0,"You see, believe me, if one of the elders is a drummer to Erdogan, no matter what his flaws, he'll talk about it."
arb_824800afaf33aa62366cde3c719b3ff5, لا تلومه طبال ومهرج يتعتاش على اكتاف الناس اللي اكبر منه مسكين ومن الخمسه باقي ماثره عليه,0,Don't blame him for a drummer and a clown who lives on the shoulders of people who are older than him.
arb_a96b33dd4dcf7131d67de0e262843401," ما راح تقنعنا انو نقول #ماغي_بو_غصن متفوقة انسى يا طبال
بتظل #سيرين_عبد_النور هي الاولى واهم من المذكورين 🔥❤",0,"You're not gonna convince us to say, ""Maggie Poe."" Forget it, drummer."
arb_478a5756dcbe82e263b1fe79eec6b361, حقد الطبال لا مثيل له لن ينسى الرمز الراحل عندما مسح به الارض ماذا تتوقع من واحد طبال,0,An unprecedented drummer grudge won't forget the late symbol when the earth wipes out what you expect from one drummer.
arb_1cc4f88acab3cce7cca55bebb0ce120b,  ابن عمك ووالده ما شاء الله مناصب عليا وأنت طقاقه في برنامج طبال ههههه سبحان اللي خلق وفرق,0,"Your cousin and his father, as Allah wills, are high places, and you are his collar in a drummer program."
arb_4c363a8ef8aba6105023ba034b52feab, هذولا انظف من كل فاسد نجس وانظف من كل طبال حقير يتكلّم بخشم الدينار  .هذولا رجال وليسوا أشباه الرجال,0,"These are not clean of every corrupt, unclean, and clean of every vile drummer who speaks with the darn. These are men who are not like men."
arb_34e21291ad12452c0ddd3c8b348be695," هذا الي يقولك يقتل القتيل ويمشي في جنازته
حسبي الله ونعم الوكيل فيك وفي كل ظالم و طبال",0,"This is what says you to kill the dead man and walk at his funeral... according to God, and with the grace of the Agent in thee, and in every injustice, and in every drummer..."
arb_2145aac5e14c6019606108ef37ca6036," نقول للمحسن أحسنت 
مش طبال ياطبل
حرام ما تسوى ...... جنبه ،ماذكرت تعز إلا ذكرمعها وكان حاميها وحارب من أجل كرامتها",0,"We say to the philanthropist, ""Well, I didn't have a decent drummer on his side... but I remembered Taiz was with her, and he was her protector, and he fought for her dignity."""
arb_a21b21fc44aed300da256ef3075b5470, هم هشكل اذا زعلت البنت عندهم يجيبون اسود تماسيح ضباع عادي الوضع هشكل عندهم عشان يحرم يزعلها مره ثانيه هذا اذا عاش اصلا 😂,0,"They're gonna shape up if the girl gets upset with them, they're gonna answer black, crocodile, normal hyenas, and they're gonna have a ban on her again, that's if he ever lives."
arb_921953c5fa7d718d9f7b35128b867ab5," فكرة حلوة بس اسا بدك مسؤول حديقة حيوانات فيها تماسيح و اسود و ضباع ، يخلّي قاصرة تشتغل عنده ؟ 
حتى لو تطوّع ما بزبط🥲",0,"A sweet idea, but if you're in charge of a zoo with crocodiles, black hyenas, evacuating a minor who works for him?"
arb_10e70cdf243a362525b613230c13509d,بس تضحك وضحكتها فيها صدي ضباع وبعد قليل نقول سالفتها هي والاخت هيا شنو مسوين بطليقت زوج هيا 🙌 ياربي علي الظلم وشنو مسوين بفرس النهر ابتسام,0,"But she laughs and laughs at her hyena echoes, and after a little while we say, ""Her predecessor is her and sister isn't the same as her husband's ex-husband."
arb_4fd81f36050e29405c5980c92478b556," علشان هو بيفهم و عبقري😁😁 و احنا كجمهور امكانيات محدودة 😂😂😂
يا استاذ محمد فيه حد يتكلم عن هذا الموسيماني في سوشيال ميديا الاهلي 🙄🤔",0,"And we're a limited audience, Mr. Muhammad, where he speaks of this Mossimiani in Sochial Media."
arb_79b499b6f00c70f8d0c0c293a8dc9673,لا تهجموا ولا شي اللي لابسة مب حق المثليين ذا قوس قزح لازم تفرقون هذي ٧ الوان و المثليين ٦ الوان🤡,0,Don't attack or anything that's dressed for gays with rainbows. You must separate these seven colors and the gays six colors.
arb_8faa3d3eb052add16bd2f3e040a72714, صحيح ان لابيد هو يهودي من قماش نتنياهو الا أنه أقل تطرفا وأكثر مرونة أمام مطالبنا فبالطبع سأصوت له.,0,"It is true that Labed is a Jew from Netanyahu's cloth, but he is less extreme and more flexible in the face of our demands. Of course, I will vote for him."
arb_e14d1458373dd691a069da7afeb82745, كما عهدنا حضورك دائما أ.شوقي .. نجدك في الجوانب الخدمية والمشاريع المستدامة والتي من شأنها تحسين الوضع المعيشي.,0,"As we've always promised, your presence is a longing, and we find you in the service aspects and sustainable projects that will improve living conditions."
arb_5c933b7b7ecb4c4e9db37dc7d3707a42,"تم فصل محطة زاباروجيا النووية الأوكرانية  تماما عن شبكة الطاقة الأوكرانية لأول مرة
وبدات روسيا لعبة كسر العظام ...",0,The Ukrainian nuclear plant Zabargia was completely separated from the Ukrainian power grid for the first time and Russia started a bone-breaking game...
arb_d6dde4b3da8b28fb72ac193cf5a9b1f3,"#روسيا | ماريا زاخاروفا: محطات توليد الطاقة النووية في أوكرانيا تعمل بشكل طبيعي، ولم يلحق بها أي ضرر.
#غرب_آسيا",0,"#Rossia . Maria Zakharova: Ukraine's nuclear power plants are functioning normally, and have not been damaged. #West_Asia"
arb_e2d9e694292b6ab5dee4c98e81d322dd,"🔴#عاجل| وزيرة الخارجية الألمانية: إيران رفضت الإيفاء بالتزاماتها تجاه وكالة الطاقة الذرية ومنعت المفتشين من دخول المنشآت النووية
#TeNTV",0,Germany's Foreign Minister: Iran refused to fulfil its obligations to the IAEA and prevented inspectors from entering the nuclear facilities #TeNTV
arb_bb7f6c1f044c85adbcb22e30fd753433,"⚡️المتحدث باسم منظمة الطاقة الذرية الإيرانية: نتفاوض مع روسيا لتطوير المرحلتين الثانية والثالثة من محطة بوشهر النووية.
#روسيا #إيران",0,The spokesman for the Iran Atomic Energy Organization: We are negotiating with Russia for the development of the second and third phases of the Bushehr nuclear station.
arb_4b82ff22a373a74d2ae4171d02d620f2,رئيس هيئة الطاقة الذرية الإيرانية: في التاسع من أبريل، ستكشف #إيران عن الوثيقة الشاملة حول التطوير الاستراتيجي للصناعة النووية.,0,"Chairman of the Atomic Energy Commission of Iran: On April 9, Iran will explore the comprehensive document on strategic development of the nuclear industry."
arb_971645205aab6ef936d1195baf64a5d4, ماهي دي الصناعات الملوثه للبيئه..ورغم ذلك يوجد عجز في الاسمده وأسعارها مرتفعه كذا أسعار الأسمنت والألمنيوم.,0,What are the polluting industries of the environment... yet there's a shortage of fertilizer and prices as high as cement and aluminium prices.
arb_e35bcd5dae2ac3fb7671c101969356c9, شركة المطلق للاستيراد من #الصين يمكنها توفير جميع خطوط الانتاج لدعم الصناعات السعودية في شتى المجالات.,0,A divorced import company from China can provide all production lines to support Saudi industries in various fields.
arb_b3403fe2366fa82c3460b2e00b657ced, ومع التطورات الجديدة يدخل الروبوت عالم الخدمات المنزلية والتجارية والطبية بعدما دخل عالم الصناعات الثقيلة والدقيقة.,0,"With new developments, the robot enters the world of domestic, commercial and medical services after entering the world of heavy and accurate industries."
arb_0718fcb37c39b403228509d16b694796, اتمنى من وزير التجاره ان يعمد الشركات  خاصه لكزز البيع الاولويه للافراد حسب حجوزاتهم لا لتجار الاحتكار بعضهم له اكثر من سته شهور,0,"I hope the Secretary of Commerce has private companies to poke the initial sale of individuals according to their bookings, not the monopolists, some of whom have more than six months."
arb_43a8bc4362adcbbfe7a8a168648fff2e, #مساجدنا_على_الطرق  جمعية أهلية تسعى إلى العناية المستدامة بمساجدنا على الطرق تجهيزاً وصيانة وفق شراكات متميزة وفعالة,0,# Our mosques on the roads are a community association that seeks to take sustainable care of our mosques on the roads in order to be equipped and maintained in accordance with distinct and effective partnerships
arb_3854520786e38262e450e9f39476aff5,ومنح القضايا البيئية طابعًا إنسانيًّا من خلال تمكين المُجتمعات المحلِّية من أنْ تصبح عوامل نشطة لتحقيق التنمية العادلة المستدامة،,0,"Making environmental issues humanized by enabling local communities to become active agents of equitable and sustainable development,"
arb_18349c126d203305d73d148f3dbacbf1, مساء الخير يا أخ عبدالله ، هل يمكنكم الحديث عن الزراعة المنزلية ( زراعة الأسطح ) المراكن ✋🏻,0,"Good evening, Brother Abdullah. Can you talk about home farming?"
arb_623d8b85874c8739f6446531de2a05bf, تشكل استراتيجية الأمن الغذائي استجابة مباشرة للحاجة الملحة والأولوية المعطاه للأمن الغذائي على أعلى المستويات في الأردن 🇯🇴🇯🇴,0,The food security strategy is a direct response to the urgent need and priority given to food security at the highest levels in Jordan
arb_3b1841f7b3f4ca5638fb41fa31be8792,يجب انصاف المحاضرين والاداريين المشمولين بقرار ١٣٠ وتحويلهم على قرار مجلس الوزراء ٣١٥ ضمن قانون الأمن الغذائي,0,The lecturers and administrators covered by resolution 130 must be fair and transferred to Cabinet Decision 315 under the Food Security Act
arb_923554acdbb748c4b57733798bf0d4e1,المجلس البلدي يرفض طلب الهيئة العامة للزراعة في شأن تخصيص موقع لتربية الأبل لدعم مشروع الأمن الغذائي وتنمية الثروة الحيوانية.,0,The Municipal Council rejects the request of the General Authority for Agriculture for the allocation of a camel-rearing site to support the food security and livestock development project.
