id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
tur_0c864b0634e7f67cff4d5b02f5be43e8,@USER @USER Akçomarlar cahil biraz anlamaz spamdan. Hesap lazımsa vereyim 1000 lik 2000 lik Sana 5 tl olur 😁,1,0,0,0,0,@USER @USER Akchomaris don't understand a bit about the spam.
tur_5424eedc22aca2bfc599208f8e59a1b1,"Bazen sırtınızda taşıdıklarınız hayat kurtarır; Onlara yük olarak bakmayın. Belki bu dünyada, belki öbür dünyada...",0,0,0,0,0,"Sometimes what you carry on your back saves lives; do not look upon them as burdens; perhaps in this world, perhaps in the next."
tur_a0bb07204107f750a9534eb8804c789f,2016 yılında 36 Avrupa ülkesinden 11'inde 2015 yılına göre toplam bilet satışı sayısında düşüş gözlendi. Bu ülkeler arasında Türkiye'de var.,0,0,0,0,0,"In 2016, 11 out of 36 European countries reported a total number of ticket sales compared to 2015. Among those countries are in Turkey."
tur_a6c548615791e9df0f1879c70415b9cc,Erken seçim için başlatılan imza kampanyasına özellikle 'Liseliler'den büyük destek geldi. Divan Kurulu'nda seçim kararı çıkabilir (Fotomaç),0,0,0,0,0,The signing campaign for early elections was especially supported by the High School members. The Court may issue an election decision (photomic)
tur_3fd860a4940c0b19261a7eee9a40cfb0,"@USER CB başyaveri terörist, CB koruyan muhafız alayında teröristler var ama suikast için 15 temmuzu bekleyip Marmarise otele gidiyorlar. İlginç!",0,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_fe611050afb543596e356c846f052125,Teröristbaşı FETO Er***-Trump görüşmesi öncesi Türkiye'ye müdahale çağrısı yapmış. Alçak katil...,1,0,1,0,0,Terrorist leader FETO Er***-Trump called for an intervention in Turkey prior to his meeting.
tur_edc9e13f4fbe39d619bd527e374c2b4b,Ülkenin bitki örtüsü Suriyeli oldu 👀,1,1,0,0,0,The country's vegetation has become Syrian
tur_7fe7ca1c047fa8bd0db517a76a00b401,Şuursal Platformda Alayımız Haçlıyız..10.000 de 1 lik Kupon Şanslısı Edasıyla Gerinmiyelim..,1,0,1,0,1,"On the conscious platform, we're all crusaders."
tur_597cfa1bf13a6cae6e3cfd86b3a433b0,"Kurtuluş Savaşında vatanı kurtaran Türk milletini şu, bu diye ayırmadan tek merkezde birleştirip, örgütleyen Atatürk ve silah arkadaşlarıdır",0,0,0,0,0,It is Ataturk and his comrades who united the nation of Turkey in the Battle of Salvation in one place without separating it from this one.
tur_990ccc27c6b74894d24297700ed69784,"2 gün sonra açın halinden anlamak için oruç tutmaya başladığınızda, bugün açlık grevi yaptığı için tutukladığınız genç eğitimcileri düşünün!",1,0,1,0,1,"When you start fasting to understand from hunger after two days, think of the young educators you arrested today for hunger strike!"
tur_794567f07eeb07c75fb64b80465c4320,Birazdan Karataş'ta konserdeyim #adana,0,0,0,0,0,♪ I'm about to be at the Blackstone concert ♪
tur_82668161f6ede6fc37359a39e4c180f2,Ankara akşam ezanından önce doğru eve... Yok öle 5 dakka daha Vali amca kızıyo... :P,0,0,0,0,0,"Right home before Ankara evening prayer 5 more minutes, the Governor's uncle is angry..."
tur_5e1943427501c6374f80dcd7455320be,Tulumba'nın suyundan içenin Hiç iftar sahur yapmadan bir gün değil biray değil biryıl değil ömrü oruçlu geçse neye yarar? Kul hakkı ödenmez,1,0,1,0,0,"What good is a man who drinks from the water of Tulumba if he doesn't make it a day, not a month, not a year, if he is fasting? What good is a servant's right not to be paid?"
tur_c0b5e08fad02e64a6265ec5d594e7deb,Onlarca polis kolu olmayan bir adama dakikalarca gaz ve plastik mermi sıkıyor. Her şeyi bir kenara bırak çok zavallı bir görüntü.,1,0,0,0,0,"Dozens of cops spray gas and rubber bullets on a man with no arms, and put it all aside, it's a pathetic image."
tur_f1466930ed928a69317dad65d51a0eb9,Adamın ömrü bedelli askerlik sayıklayarak geçmiş; bir de #TürkOrdusuKatara diye etiket yazmış. Bu da dantelli kefenlilerden😀 @USER,0,0,0,0,0,"The man's life spent talking about soldiers at a price, and he wrote a label called #Turkish Army Katara. This is one of the laced shrouds. @USER"
tur_b3adae135032fa300c948e575e9aacca,Kontrollü darbe söylemini ilk kemal dillendirdi Şimdi mahkemede darbeci teröristlerde Aynısını söylüyor darbenin siyasi ayağı chp'dir,1,0,0,0,0,"The first words of the controlled coup were spoken in court, and now the coup d'états say the same in court. The political foot of the coup is chp."
tur_6b0a75881460fc588a966ce215631104,Emekli Orgeneral Necati Özgen TSK’nın doğrudan harekete geçmesini ve Suriye’deki PKK/PYD oluşumuna müdahale etmesini istedi.,0,0,0,0,0,Retired General Necati Özgen has asked the TSK to act directly and intervene in the PKK/PYD formation in Syria.
tur_0e89384ff644e0aa2af09878fcaa38eb,"Melih Gökçek başlamış yine, İzmir depremi yok ABD'nin, yok Fetonun oyunu, #deprem makinesi kullandılar, falan filan.",0,0,0,0,0,"Once again, there's no Izmir earthquake, no U.S., no Feton's game, no depremator, blah, blah, blah."
tur_f4663634c97540147118814e5ab9e439,"@USER .@USER ""Katar, teröre destek veren değil, terör örgütü DEAŞ'a karşı Türkiye ile birlikte en kararlı duruşu gösteren ülkedir.""",0,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_69f2a3648f0a50d6e4a4c407b0b7e256,Binlerce Onbinlerce memur KHK ile görevden alındı Komisyon dediniz komisyon yok Adalet dediniz adalet yok Hukuk dediniz hukuk yok,1,0,0,0,0,Thousands of thousands of officers have been relieved of duty with the KHK You said there was no commission You said there was no justice You said there was no law
tur_8e156def99ffaf62f35f280fa9efac42,"Hem Kürt-Türk Kardeştir diyorsun ben ""Amed""yazınca bana küfür ediyorsun. Hayır sen benim kardeşim olamazsın.ilk önce Amed i kabul edeceksin.",1,1,0,0,0,"No, you can't be my brother."
tur_19b2ab66a407241038ab362710b90ad6,"Ergenekon kumpasçısı kumpaslara devam ediyor, sırf Adalet yürüyüşünü bıraksınlar diye Ki***'nu, Fuat Avni bile ilan edebilirler.",1,0,0,0,0,"The Ergenekon schemer continues to scheme, and they can even declare Ki*******, Fuat Avni, just to stop the walk of justice."
tur_c58886f71ffb6297b79d5a3b7bf7a691,Eşcinsel evlilik artık Almanya’da yasal,0,0,0,0,0,Gay marriage is now legal in Germany
tur_6f4d6c05bdad5120fb0a301ddf735dc9,Yunan gemisi Türk gemisine ateş açmış.Adanı işgal etti ses yok.Gemine ateş etti çıt yok.Ne zaman ses çıkaracaksın?Yunan yatağına girince mi?,1,1,0,0,0,The Greek ship opened fire on the Turkish ship. The island was occupied. No sound was fired on the ship. No sound. When are you going to make noise? When are you going to enter the Greek bed?
tur_a0b32f86fb89cdd2636ce38f1c1b9e6c,Binbir surat Eren! -Abdestli bir dindar -FETÖ destekçisi -Solcu ve eylemci bir CHP vekili,1,0,1,0,0,One thousand faces Eren! -A religious abdestite - Republican supporter - Leftist and activist CHP MP
tur_64d99a4c1411dd0806f8fe92e8027526,Suriyeli Kadına Tecavüz Eden İdam Edilsin! #İnsanKalmakİçin,0,1,0,1,0,Execute the Syrian Woman!
tur_419038bacf0952f534b47c14fc658459,#SuriyelilerKardeşimizdir NARGILE KARDESLIGI.bunlarla siz 2gun yasasaniz gorurum sizi.gel mersine gor ulkenin halini,0,1,0,0,0,Brothers of Syria are our brothers and sisters. I'll see you live with them for two days. Come see the state of the country.
tur_4c476cdc08cdc91a1358b9c2ffbeea50,Bir grup iranli insan hakları aktivistler açık mektupta Dr. Hadiv'in serbest bırakılmasını talep ettiler.,0,0,0,0,0,A group of Iranian human rights activists requested the release of Dr. Hadiv in an open letter.
tur_34b0e8f27ea746dec5fd2ccc73f8fc78,"Bazen akışına bırakmak gerekir; yaprakları, suyu, mevsimleri, olayları, insanları.. Ve bekleyip görmek gerekir sonuçları.",0,0,0,0,0,"Sometimes you have to let it flow, the leaves, the water, the seasons, the events, the people, and the consequences."
tur_5b89f90963c8740c59f4c4d611b986ae,15 Temmuz kahramanı Ömer Halisdemir mezarı başında anıldı,0,0,0,0,0,July 15th hero Omar Halisdemir was remembered at his grave
tur_729e6627c74bcfe3eeb15237090b5a27,"15 TEMMUZ DARBE GECESİ, UYUYAN,UYANANLARIN KURTULUŞA ERENLERİN GECESİ..",1,0,0,0,0,"The night of July 15th, the night of the sleeper, the night of the sleeper, the night of the survivors."
tur_802757666521f14eaf62bd7dab9a6d95,15 Temmuz Millî İradenin Şahlanış Destanı Sergisinin Açılışı Gerçekleşti @USER aracılığıyla,0,0,0,0,0,Opened by July 15th of the State's Personality Exhibition @USER
tur_8f20537637ecbff4cc5d322d95868cf1,Zengin kürt aşiret çocuğu koca avlarken böyle milliyetçi değilsiniz ama?,1,1,0,0,0,But you're not so nationalist when you're hunting a rich curd clan boy for a husband?
tur_4492fff49c3c7f7f5d8e51bcecb18615,"1️⃣1️⃣BAZILARI ONURSUZCA BÜYÜKŞEHİR BELEDİYESİNİ,AK PARTİ GRUBUNU VE MELİH GÖKÇEK'İ SUÇLAMAKTADIR. MECLİS KARARI OY BİRLİĞİ İLE GEÇMİŞTİR⤵️➡",1,0,0,0,0,"1/1/some of them are guilty of crimes against a large group of people, a group of parks and a member of the United States."
tur_3c0360f193911935084c30d0555cd965,#YahudiHayberiHatırla Yahudi! Yahudi! Hayberi Hatırla! Muhammed Ordusu Dönecek Yakında!,1,1,1,0,0,"Remember the Jewish news, the Jew, remember the news, the Muhammad Army will return soon."
tur_c8df84f2ed356298eeb82dba9cc4b6e6,Muğla #Bodrum'da meydana gelen ve civar illerden de hissedilen depremde zarar gören vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum.,0,0,0,0,0,I offer my condolences to our citizens who were hurt by an earthquake that occurred in Mugla #Bodrum and was felt in the surrounding provinces.
tur_eb953bb65dbb15f9e70c9f4cd6accfe1,Eyy Almanya bizi Mercedesle korkutamazsın. Mercedes olmadı Audi ye bineriz o da olmadı Wolswagen... alternatifimiz çok hamdolsun.,1,1,0,0,0,"You can't scare us with a Mercedes, we can't ride a Mercedes, we can't ride an Audi, we can't, Wolswagen."
tur_15a5c019be9726f877b163e32a7227df,"#Hayallerimiz İmamlarımız namazlardan önce Efendimiz(sav) gibi cemaate dönse, kılınacak olan namazın son namazımız olabileceğini hatırlatsa.",0,0,0,0,0,"If our dreams were to return to the congregation, like our Lord, before their prayers, to remind us that prayer may be our last prayer."
tur_df3fc026623df25fb2351e7808ef1ffb,A Haber muhabiri yargılanan gazetecileri vatan haini olarak anons ediyor. FETÖ'nün STV'sine ne kadar da benziyor! #gazetecilereözgürlük,1,0,0,0,0,A News reporter announces journalists who are being tried as traitors. How similar it is to the STV of Turkey! #The freedom of journalists
tur_5a9b5a4a70d2d26d64c7f193b4998a5e,Juventus yaz sezonunda 17 futbolcu satıp 98 milyon € kazanmış. 17 futbolcusunu da kiralık göndermiş. Bolluk.,0,0,0,0,0,Juventus sold 17 football players in the summer season and won 98 million euros.
tur_2fcb9d44dafd20d49dd3cbe4d4e5fb6a,"özetle geriden oyun kuramama sorunu değil tercihi var daha çok, hoca pasla rakip alana yerleşmek istemiyor direkt o bölgeye top istiyor",0,0,0,0,0,"In a nutshell, it's not a question of not being able to play backwards, it's more of a choice that the teacher doesn't want to settle in the competition with the pass, he wants a direct ball in that area."
tur_cbc8f7e37dd78d5b823a7a23b5946a11,"Adam seçimle gelmiş bir yönetici Anayasaya uyacağına,Anayasayı kendine uydurmaya çalışıyor Dünyada bunun başka eşi benzeri yok amk",1,1,0,0,0,He's an elected executive who's trying to make up the Constitution for himself instead of following the Constitution. There's nothing like it in the world.
tur_cd3417c5e73d8513cad230867b224909,yine oyuna geliyorsun chp kurultayı alkolde boğduruyorsun,0,0,0,0,0,"You're getting played again, you're drowning the chp board in alcohol."
tur_ae05464171bbad302fc1615e5fcc5a7d,@USER Türkiye oyuna bizzat kendileri BOP un eşbaşkanı olduğu gün düştü. Yoksa BOP un ne olduğunu bilmiyor muydu akp genel başkanı?,0,0,0,0,0,"@USER Turkey personally fell into the game on the day she co-chaired BOP, or didn't she know what BOP was?"
tur_ede64e83f463616a9883ca721b1fe86f,Yıllarca terörist diye küfür ettiğimiz Deniz Gezmiş bunlardan daha onurluymuş.En azından bunlar gibi solcu görünüp ABD köpekliği yapmıyordu.,1,1,0,0,0,The Sea Traveler we've been cursing for years was more honorable than these. At least he didn't look left-handed and be a US dog.
tur_86d7d7507094e9f65d8f4dd4a8cb5f0c,10 kisi maca gidiyoruz liderlik yürüyüşünde Fenerbahçemizi yalnız bırakmıyoruz,0,0,0,0,0,We're going to meet 10 people. We're not leaving our Fenerbahçe alone in the leadership march.
tur_d0e139c0fd71e32ae160b96b2b712f95,Dağ II filminde IŞİD'ten kurtarıp gururlandığınız Türkmen Çardaklı köyü var ya? Hah işte o köye şu an PKK'lılar girdi yolları kapttılar.,1,1,0,0,0,You know that Turkishmen Tzardaklı village in Mount II where you're proud of the ISIS?
tur_a9290fc2e46369031a8c1c5ee0a8dc14,"Bu kadın yarın benim, sonra bir başkası. Belki o serbest bırakanların birinin ablası, kızı, kardeşi... Suç, bedeli hafifledikçe artıyor!",0,0,0,1,0,"This woman is mine tomorrow, and then someone else, and maybe she's the sister of one of those who let her go, her sister, her sister, the crime, it's getting more and more expensive!"
tur_e57fbcfeda7b474496780885706a10d5,"KHK ile aşk acısı 3 güne insin gene KHK ile aldatan,yalan atan,götü başı oynayan sevgili Taksim meydanda sallandırılsın.",0,0,0,0,0,"Let the pain of love with the KHK descend into three days, and my beloved, lying, lying, playing butthead, be hanged in the square."
tur_7f584e806c90a9ec3ab28a8a73b5ccfc,Uykum geliyo ama uyurken biseyler olursa kaciririm diye telefonu da birakamiyorum allah rizasi icin hep beraber uyuyalim,0,0,0,0,0,"I'm sleepy, but I can't leave the phone in case something happens while I'm sleeping, so let's all sleep together for God's sake."
tur_eabcdfc4c143ad6a50584a2160d3b095,@USER @USER BU BİR REFARANDUM DEĞİL BU BİR İSRAİL PROJESİDİR HİLAL İLE HAÇLININ SAVAŞIDIR ☝️☝️☝️☝️☝️☝️☝️☝️☝️☝️☝️☝️,1,1,1,0,0,@USER @USER I DIDN'T GET A REFERENCE THIS IS A SILENCE PROJECT FIGHTING THE HALL
tur_ce8b269f5cd2c6b2c0a5fed477f67f2e,"O, futbolumuzun gerçek filozofu.. O, Linyitspor'u bile Süper Lig'in eşiğine getiren adam.. O, Avrupa'da 28 maçta 60 puan toplayan bir kral.. O, Van Gaal'in seminerine katılmak için arabasını satan bir bilge.. O, ""The Special One"".. Mustafa Reşit Akçay Bey diyeceksiniz!",0,0,0,0,0,He's the true philosopher of our football... the man who even brought Linyitspor to the brink of the Super League... he's a king who scored 60 points in 28 games in Europe... he's a wise man who sold his car to attend Van Gaal's seminar.
tur_3af905011dbac58a43b1a9827587e180,Bu devletin resmi dili #Türkçe ! Madem ünformalardaki #Göktürkçeden rahatsız oldunuz. Bunların da alayını kaldırın yiğitliğinizi görelim..,1,1,0,0,0,"Since the official language of this state is #Turkish, you're not comfortable with the ""Sky"" of the formats, let's see how brave you are."
tur_8af9af534595fd74cf4fab949553666f,Genel Başkanımız @USER Devlet Bahçeli'ye yanıtı Kanal D Ana Haber'de,0,0,0,0,0,The answer to our President @USER State Gardener is on Channel D Main News
tur_e9f26d4e1ce019867def56f909b154e1,MelihGökçek'in tek şansı oğlu osmanı alıp belediyenin çatısına çıkıp görevden alırsanız osmanı keserim diye tehdit edip farkındalık yaratmak,0,0,0,0,0,Melih Gökçek's only chance is to take his son's Oscar and threaten to cut off the ostracism if you take him to the city roof.
tur_5cebca3d69aac384cc5a7867987f8a63,Kürdistan Bölgesi Güvenlik Konseyi: Irak ordusunun Kerkük ve Musul'a saldıracağı istihbaratını aldık,0,0,0,0,0,Kurdistan Region Security Council: We have intelligence that the Iraqi army will attack Kerkuk and Mosul
tur_acbe7e69b55622774dc2f3527d970112,"Bırak onlar galataya çıksınlar, biz seninle rakı bardağımızı tokuşturalım",0,0,0,0,0,"Let them go to the gala, we'll have a cup of raki."
tur_36527a5bac74777a6287f1b40dfe3da7,İş arayışı ve bunun için kapı kapı siyasetçileri dolaşmak zorunda kalan - bırakılan işsiz İnsanları anlatmış @USER kardeşim..,0,0,0,0,0,"He told me about unemployed people who had to go door-to-door to look for work and to do that, brother @USER."
tur_e2ecec25fca6750a66f62929a09b17fb,#ByLocktaZOKA yüzunden 15 Temmuzda sokakta olan insanlar suçsuz yere şuan cezaevinde.,1,0,0,0,0,"People from the face of ByLocktaZOKA who were on the street on July 15th are now in prison, not guilty."
tur_6dad58359c97257eb641373afc3796e0,"Peşmerge, Türk olduğumuz için; Haşdi Şabi’de sünni olduğumuz için, imkan verilse bizi kıtır kıtır doğrarlar. O yüzden ikisinden de beriyiz.",1,1,1,0,0,"Pesmerge, because we're Turkish, because we're bayonets in Hasdi Shabi, they'd chop us up if we could, so we've been both of them."
tur_25bf50705bb1307e3a6eba657e777796,@USER Kürt türkleride ne? Yalnizca kürt süvarileri,0,1,0,0,0,What are the Kurdish songbirds?
tur_20715add473a2cc28667911d6f963c57,@USER @USER BEN DÜŞÜNÜYORUM AY SONU BİR BASIN AÇIKLAMASI YAPALIM SESİMİZİ DUYURMAK İÇİN BİRLİK OLURSAK CÖZÜLMEYEN SORUN KALMAZ,0,0,0,0,0,@USER @USER I THINK THERE'S NO PROBLEM THAT THERE'S NO PROBLEM THAT THERE'S NO PROBLEM THAT WE DON'T HAVE TO TALK TO SOMEONE ABOUT THE END OF THE MONTH
tur_fa0751a66a57f876567e4314f3674f6d,"Bugün birisi herhangi bir yeri Yunanistan'a bırakalım dese ne dersiniz? M. Kemal bakın ne demiş?! ""Batı Trakya'yı Yunanistan'a bırakalım.""",1,0,0,0,0,"What would you say if someone asked us to leave any place for Greece today? Look what M. Kemal said. ""Let's leave West Thrace to Greece."""
tur_d5bb81aeeb3395ef5edaa707cb9f3b96,"Sn @USER ""Bülent Ecevit 493 bölgeyi, deprem toplanma alanı olarak belirledi, AKP 16/9 kuleleri de dahil 400'e yakınını imara açtı""",1,0,0,0,0,"Sn @USER ""Bkent Ecevit has identified 493 areas as an earthquake gathering area, and the AKP has opened nearly 400 of them, including its 16/9 towers"""
tur_fae2cdf34a82a23d854bd353a19766b7,"Lucescu: ""Avrupa'da en çok yabancı oyuncu oynatan 2. ülke konumundayız""",0,0,0,0,0,"Lucescu: ""We are the second most foreign players in Europe."""
tur_97cd712e7fa2f729020a4f81276c1d7d,Katalonya bağımsızlık ilan etti. Şimdi o çok modern Avrupa nasıl bir vahşi hayvana dönüşüyor izleyin. Carles Puigdemont idam edilebilir.,1,1,0,0,0,"Catalonia has declared independence, and now watch how that very modern Europe turns into a wild animal. Carles Puigdemont can be executed."
tur_fc045b8baccac6fa5fb9a91ec7955ec2,"3) Teröre/şiddete karşı Türkiye,bugüne kadar ABD/uluslararası toplumla sürdürdüğü işbirliği ve dayanışmasını,bundan sonra da sürdürecektir.",0,0,0,0,0,3) Turkey against terror/violence will continue its co-operation and solidarity with the U.S./national community until now.
tur_defcf84b97b95d740a7a6c99565c5d93,"Eşit ağirlikta esitlik icin, Coğrafyaİçin Adalet @USER",0,0,0,0,0,"For equality in equality, Geography In Justice"
tur_9b0a75d4e72d67c33e3ea3a5f4f5018c,Saad Hariri'nin derdest edilen Suudi prenslerle birlikte aynı otelde rehin tutulduğu yönünde ciddi iddialar var.,0,0,0,0,0,There are serious allegations that Saad Hariri was held hostage in the same hotel with the troubled Saudi princes.
tur_49d5cb3bc6e7d60f7b3ac4769eba9aec,#EzanlarDinmesinki R £ İ § ' le Aynı yolda yürüyenlere SELÂM OLSUN...!!,1,0,1,0,0,♪ Don't listen to me ♪ ♪ For those who walk the same road ♪ ♪ With R £ ♪ ♪ For those who walk the same way ♪
tur_db39267cbf2f7448b8c753696ccdc756,"2- Bütün baskı politikaları dayanışmayla boşa çıkacaktır. Biz de içeriden, sizlerin bu duruşuna layık olmak için elimizden geleni yapmaya devam edeceğiz.",1,0,0,0,0,"2-All pressure policies will be thrown out in solidarity, and we will continue to do whatever we can from the inside to be worthy of your position."
tur_4cabf67a09186c4ec030a1fe9eb3b3d1,"Atatürk büstüne tek başına çiçek bırakıp önünü ilikleyen ve dua eden Mehmet amca. Denizli, Beylerbeyi Köyü..",0,0,0,0,0,"Uncle Mehmet, who left flowers on the Ataturk bust alone and buttoned and prayed."
tur_d16adbd5e164e568e5b4431293f36695,"@USER Hayy maşşallah, 15 Temmuz şehitler köprüsünde, DHKP-C’li terörist için koşmak!!!!",1,1,0,0,0,"@USER Hayy Mashallah, on the bridge of the 15th July martyrs, running for the DHKP-CH terrorist!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
tur_0e3b1058ed2cc5339e4ef5ce848a725c,"@USER bedelli askerlik 2018 e kalmamalı,mağduruz dedikçe görmezden gelindi seçim malzemesine döndü,referandum öncesi mitingde vaad verildi icraat için ohal engel gösterildi,iş eş aile sağlık durumumuz buna bağlı,somut adımlar gelmeli,gençler unutmaz bunu,sesimizi duyun",0,0,0,0,0,"@USER pricing soldier should not remain in 2018, he has been ignored as he says he is a victim, he has turned to election material, he has been promised in the pre-referendum rally, he has been prevented for action, his family health condition depends on it, he must take steps, young people must remember this, hear this, hear our voice."
tur_8500b5570d68ba84cdf955a7de08c07f,"AKP’nin araştırılmasını reddettiği önergeler; ❎Paradise Papers ❎Çocuk istismarı ❎Kadın cinayetleri ❎17-25 Aralık ❎15 Temmuz’un siyasi ayağı ❎Pararel yapı ❎Terör ❎Bonzai ❎Asker zehirlenmesi ❎Aselsan ❎Maden kazaları ❎Rant, yolsuzluk ❎Faiz lobisi ❎ÖSYM usulsüzlüğü",1,1,1,0,0,The proposals that the AKP has refused to investigate were:  (Paradise Papers) Children's Harassment (born 17-25 December 15 July 15 July) and the political foot of the women's women's abuse (July 15 July 15 July 15 July 15th). (Tararell building) Terrorist  (Bonzai poisoning (Aselsan) (Aselsan) ===References==========External links====
tur_6ede245a813f47c00ccf313133e0b8b8,"Kaderinin şoförü sensin. Emin ol. Onu dram istikâmetinde sürme. Biraz gül, yahu! Değmez vallahi bu dünya. Peyami Safa",0,0,0,0,0,You're the driver of your destiny.
tur_aed435480f7d99c6fb005f5848a7baa2,"@USER @USER Valla benim adam seviyo. Yapmasan bisküit vs. hazır şeyler yiyo. Onları yemesin, biraz daha doğal yesin diye yapıyorum. Söz dinletemeyince böyle 🙂Misafirimiz var da onun da etkisi var. Yoksa yapmıyorum çok çeşidi bir anda. 🙂😘Teşekkürler 💐",0,0,0,0,0,"@USER @USER loves my man. If you don't, he's eating biscuits and so on. I'm doing it so he doesn't eat them a little bit more natural. We have guests like this when he can't listen, and he has an effect. Otherwise I'm not doing it at a very different time. Thank you very much."
tur_fc08f9bc33de50b9777028a06b7cc112,Camları karartmalı araç genç kızın hayatını karartacaktı! Cam filmi tartışmaları tekrar gündeme geldi! Muğla'nın Fethiye ilçesinde araçta kilitli kalan engelli kız son anda kurtarıldı,0,0,0,0,0,The glass-blacked vehicle would have ruined the young girl's life! The discussion of the Cam film came back on! The disabled girl locked in the vehicle in Fethiye district of Mugla was rescued at the last moment!
tur_39d5cf0b9aecfb9e671bf2db299f3768,Takıntılı herifin tekiyim.Yarım bıraktığım herşey kanser haline geliyor.Bu yüzden bir işe başladığımda bitirene kadar zamanımın çoğunu ayırıyorum.,0,0,0,0,0,"I'm a obsessive guy. Everything I leave is becoming cancer, so I spend most of my time until I get a job."
tur_775fcc7f5c24dee7a9c0e012c6845db5,"* #DiyanetKapatılsın diyeler bilinki Müslüman Türk yurdunda ""Diyanet kpatılamaz ancak ismi HİLAFET bakanlığı olarak değiştirilir."" Küresele köle olmuş iktidarlar yok olacak ""ÜMMET TEK MILLET OLACAK"" Lideride @USER dır. Biz #BirlikteÇokGüçlüyüz *",1,0,1,0,0,"* Know that in the Muslim Turkish home to be shut down, its name can't be broken, but its name can be changed to the Ministry of HILAFET. Powers that will be enslaved to the global will be destroyed, ""UMMET TEC MILLET BEEP"" is @USER to the Leader."
tur_592fd54b10ec8d78f64fa6bfa3ba7389,#AmasızKadro K.İ.T lere üvey evlat muamelesi yapmayın Devlet ayırt etmez @USER @USER,0,0,0,0,0,♪ Don't pretend to be a stepchild to the Unregistered C.I.T. ♪ ♪ The State doesn't know the difference ♪
tur_ecc49ac1926817d7586cd6245c0a13c0,"Klasik CHP zihniyeti... Namazla işi yoktur ama ezanla uğraşır, tesettürle işi yoktur ama başörtüsüyle uğraşır, Kur'an'la işi yoktur ama 12 yaşından önce Kur'an öğrenmek isteyenlerle uğraşır, nikahsız yaşar ama nikah kıyanla uğraşır...",1,0,1,1,0,"Classic CHP mentality... he doesn't care about prayer, but he deals with persecution, he doesn't deal with hijabs, he doesn't deal with the Koran, but he deals with those who want to learn the Koran before he's 12 years old, he lives without marriage..."
tur_f97c5f0bba33414f960aa06ed9eda0aa,Devlet Bahçeli ye bakıpta kuduranlar kurt değil ittir pratik bilgi 😉,1,1,0,0,0,"It's not the wolf who looks at the State Garden, it's the practical knowledge."
tur_3bd184c9570fafa3dede471ddab8f6be,@USER @USER TMK YASALARI Adil Değildir!Bilip bilmeden yorum yapıyorsunuz!Önce tıkla gör TMK Zulmünü! İnsanları nasıl mağdur ettiğini Aileleri nasıl parcaladigini cinnete cinayete intihara nasıl sürüklediğini!Ondan sonra konuşun! #SüresizNafakaZulümdür #6284yuvayıkıyor,1,0,0,1,0,"Let's talk about how you're a victim, how you're a victim, how you've driven families to murder and commit suicide!"
tur_3bc0b48a1f4cc50d74f241b25e94c8d0,@USER blokladıklarım beni bloklamış oluyo genelde ama haberimin olmadıkları ise ya pkklı ya feminist lol,1,1,0,1,0,"The ones I block are usually blocking me, but what I don't know is pkkli or feminist lol."
tur_6c5460ddd0e07ca7730fdc60f452b2e8,umutsuzluk pompalamak gibi olmasın ama aqp 100 sene daha iktidar sürer bu topraklarda. ösoyla birlikte girdiği savaşta bile ip gibi dizdi hizaya milleti.,1,0,0,0,0,"I don't mean to burst into despair, but Aqp has been in power for another 100 years on this land, and even in the battle he's been in, he's lined up like a rope, people."
tur_14070d38d1bac4d527779b486ab563e3,Kapsamını tam olarak bilmemekle beraber; takipsizlik ve beraat alanlar yönünden bir iade KHK'sının eli kulağında.,0,0,0,0,0,"While not fully aware of its scope, an extradition from the non-obstruction and acquittals is imminent."
tur_63ef0f85d4d8a4fa2418fee7f74edd4c,#26nisanfetokumpası ile #açıktaki9013polis en çok silahımı #özlüyorum diyor. #açıktaki9103polis devletinden hemen şimdi görev bekliyor..,0,0,0,0,0,#26ishanfetokumma #outside9013polissays that he misses most of his guns #out in the open 9103police government is waiting for a mission right now.
